Game ID,Season,Week,Date,Time,Away Team,Home Team,Location,Away QB,Home QB,Away QB ID,Home QB ID,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Away Team Previous Opponent,Home Team Previous Opponent,Away Team Previous Location,Home Team Previous Location,Away Team Next Opponent,Home Team Next Opponent,Away Team Next Location,Home Team Next Location,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Massey-Peabody Preseason Rank,Home Team Massey-Peabody Preseason Rank,Away Team Generic Sports Fan Preseason Rank,Home Team Generic Sports Fan Preseason Rank,Massey-Peabody Preseason Winner,Massey-Peabody Preseason Difference,Generic Sports Fan Preseason Winner,Generic Sports Fan Preseason Difference,Away Team MP + GSF Average Preseason Rank,Home Team MP + GSF Average Preseason Rank,MP + GSF Average Preseason Winner,MP + GSF Average Preseason Difference,Away Team Adjusted Massey-Peabody Preseason Rank,Home Team Adjusted Massey-Peabody Preseason Rank,Away Team Adjusted Generic Sports Fan Preseason Rank,Home Team Adjusted Generic Sports Fan Preseason Rank,Adjusted Massey-Peabody Preseason Winner,Adjusted Massey-Peabody Preseason Difference,Adjusted Generic Sports Fan Preseason Winner,Adjusted Generic Sports Fan Preseason Difference,Away Team Adjusted MP + GSF Average Preseason Rank,Home Team Adjusted MP + GSF Average Preseason Rank,Adjusted MP + GSF Average Preseason Winner,Adjusted MP + GSF Average Preseason Difference,Away Team Massey-Peabody Current Rank,Home Team Massey-Peabody Current Rank,Away Team Generic Sports Fan Current Rank,Home Team Generic Sports Fan Current Rank,Massey-Peabody Current Winner,Massey-Peabody Current Difference,Generic Sports Fan Current Winner,Generic Sports Fan Current Difference,Away Team MP + GSF Average Current Rank,Home Team MP + GSF Average Current Rank,MP + GSF Average Current Winner,MP + GSF Average Current Difference,Away Team Adjusted Massey-Peabody Current Rank,Home Team Adjusted Massey-Peabody Current Rank,Away Team Adjusted Generic Sports Fan Current Rank,Home Team Adjusted Generic Sports Fan Current Rank,Adjusted Massey-Peabody Current Winner,Adjusted Massey-Peabody Current Difference,Adjusted Generic Sports Fan Current Winner,Adjusted Generic Sports Fan Current Difference,Away Team Adjusted MP + GSF Average Current Rank,Home Team Adjusted MP + GSF Average Current Rank,Adjusted MP + GSF Average Current Winner,Adjusted MP + GSF Average Current Difference,Massey-Peabody Bayesian Same Winner Across All Metrics,Generic Sports Fan Bayesian Same Adjusted Winner,Massey-Peabody Bayesian Same Current and Preseason Adjusted Winner,Generic Sports Fan Bayesian Current and Preseason Adjusted Winner,Massey-Peabody Bayesian Same Current and Adjusted Current Winner,Generic Sports Fan Bayesian Same Current and Adjusted Current Winner,Thursday Night Game,Masey-Peabody Home Team Winner?,Generic Sports Fan Home Team Winner?,Divisional Matchup?,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Home Team Sportsbook Moneyline,Away Team Sportsbook Moneyline,Sportsbook Favorite,Sportsbook Underdog,Home Team Sportsbook Spread,Away Team Sportsbook Spread,Massey-Peabody Home Team Moneyline,Massey-Peabody Away Team Moneyline,Generic Sports Fan Home Team Moneyline,Generic Sports Fan Away Team Moneyline,Massey-Peabody Home Team Spread,Massey-Peabody Away Team Spread,Generic Sports Fan Home Team Spread,Generic Sports Fan Away Team Spread,Away Team Sportsbook Implied Odds to Win,Home Team Sportsbook Implied Odds to Win,Away Team Massey-Peabody Implied Odds to Win,Home Team Massey-Peabody Implied Odds to Win,Away Team Generic Sports Fan Implied Odds to Win,Home Team Generic Sports Fan Implied Odds to Win,Away Team Sportsbook Fair Odds,Home Team Sportsbook Fair Odds,Away Team Massey-Peabody Fair Odds,Home Team Massey-Peabody Fair Odds,Away Team Generic Sports Fan Fair Odds,Home Team Generic Sports Fan Fair Odds,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Favorite,Underdog,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Thanksgiving Underdog,Home Team Thanksgiving Underdog,Away Team Christmas Favorite,Home Team Christmas Favorite,Away Team Christmas Underdog,Home Team Christmas Underdog,Away Team Pre Thanksgiving,Home Team Pre Thanksgiving,Divisional Matchup Boolean,Away Team Star Rating,Home Team Star Rating,Away Team Public Pick %,Home Team Public Pick %
2025_17_NE_NYJ,2025,19,2025-12-28,13:00,New England Patriots,New York Jets,Home,Drake Maye,Tyrod Taylor,00-0039851,00-0028118,7,7,0,0,2,-3,MetLife Stadium,True,5,-5,AFC East,Gillette Stadium,42.0628,-71.2687,America/New_York,AFC East,MetLife Stadium,40.8136,-74.0744,America/New_York,Baltimore Ravens,New Orleans Saints,M&T Bank Stadium,Mercedes-Benz Superdome,Miami Dolphins,Buffalo Bills,Gillette Stadium,New Era Field,40.8136,-74.0744,America/New_York,169,0,-169,169,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0,-1.995,-3.725,-1.995,-3.725,New England Patriots,1.73,New England Patriots,1.73,-1.995,-3.725,New England Patriots,1.73,-2.789,-3.5165,-2.789,-3.5165,New England Patriots,0.7275,New England Patriots,0.7275,-2.789,-3.5165,New England Patriots,0.7275,0.97,-5.51,4.652,-9.795,New England Patriots,6.4799999999999995,New England Patriots,14.447,2.811,-7.6525,New England Patriots,10.4635,1.3265,-6.114,5.0085,-10.399,New England Patriots,7.4405,New England Patriots,15.407499999999999,3.1675,-8.256499999999999,New England Patriots,11.424,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,1,No,No,No,No,No,625.0,-950.0,New England Patriots,New York Jets,-12.5,12.5,268,-346,702,-1197,7.4405,-7.4405,15.407499999999999,-15.407499999999999,0.9048,0.1379,0.7758,0.2717,0.9229,0.1247,0.8677,0.1323,0.7406,0.2594,0.881,0.119,0.8677,0.1323,0.3677,-0.3677,0.3721,-0.3525,New England Patriots,New York Jets,0,0,0,0,0,0,0,0,0,0,1,5.0,0.5,0.09300000000000001,0.002
2025_17_NO_TEN,2025,19,2025-12-28,13:00,New Orleans Saints,Tennessee Titans,Home,Tyler Shough,Cam Ward,00-0040743,00-0040676,7,7,0,0,-15,-6,Nissan Stadium,False,-9,9,NFC South,Caesars Superdome,29.9507,-90.0813,America/Chicago,AFC South,Nissan Stadium,36.1664,-86.7716,America/Chicago,New York Jets,Kansas City Chiefs,Mercedes-Benz Superdome,Nissan Stadium,Atlanta Falcons,Jacksonville Jaguars,Mercedes-Benz Stadium,TIAA Bank Stadium,36.1664,-86.7716,America/Chicago,470,0,-470,470,0.0,0.0,America/Chicago,America/Chicago,0.0,0.0,0.0,0.0,0.0,0,-6.145,-4.36,-6.145,-4.36,Tennessee Titans,1.7849999999999993,Tennessee Titans,1.7849999999999993,-6.145,-4.36,Tennessee Titans,1.7849999999999993,-5.7325,-5.112500000000001,-5.7325,-5.112500000000001,Tennessee Titans,0.6199999999999992,Tennessee Titans,0.6199999999999992,-5.7325,-5.112500000000001,Tennessee Titans,0.6199999999999992,-6.16,-7.65,-4.616,-11.285,New Orleans Saints,1.4900000000000002,New Orleans Saints,6.6690000000000005,-5.388,-9.467500000000001,New Orleans Saints,4.079500000000001,-6.26,-6.465000000000001,-4.715999999999999,-10.1,New Orleans Saints,0.20500000000000096,New Orleans Saints,5.384,-5.4879999999999995,-8.2825,New Orleans Saints,2.794500000000001,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,100.0,-120.0,New Orleans Saints,Tennessee Titans,-1.5,1.5,-110,-110,195,-244,0.20500000000000096,-0.20500000000000096,5.384,-5.384,0.5455,0.5,0.5238,0.5238,0.7093,0.339,0.5217,0.4783,0.5,0.5,0.6766,0.3234,0.5217,0.4783,0.0217,-0.0217,-0.1447,-0.3465,New Orleans Saints,Tennessee Titans,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0.016,0.003
2025_17_NYG_LV,2025,19,2025-12-28,16:05,New York Giants,Las Vegas Raiders,Home,Jaxson Dart,Geno Smith,00-0040691,00-0030565,7,7,0,0,7,-16,Allegiant Stadium,False,23,-23,NFC East,MetLife Stadium,40.8136,-74.0744,America/New_York,AFC West,Allegiant Stadium,36.108,-115.1578,America/Los_Angeles,Minnesota Vikings,Houston Texans,MetLife Stadium,NRG Stadium,Dallas Cowboys,Kansas City Chiefs,MetLife Stadium,Allegiant Stadium,36.108,-115.1578,America/Los_Angeles,2224,0,-2224,2224,3.0,0.0,America/New_York,America/Chicago,3.0,2.0,3.0,0.0,3.0,0,-2.84,-2.35,-2.84,-2.35,Las Vegas Raiders,0.48999999999999977,Las Vegas Raiders,0.48999999999999977,-2.84,-2.35,Las Vegas Raiders,0.48999999999999977,-7.492,-0.47650000000000003,-7.492,-0.47650000000000003,Las Vegas Raiders,7.0155,Las Vegas Raiders,7.0155,-7.492,-0.47650000000000003,Las Vegas Raiders,7.0155,-5.66,-7.86,-4.838,-7.94,New York Giants,2.2,New York Giants,3.1020000000000003,-5.2490000000000006,-7.9,New York Giants,2.651,-3.7455,-10.049,-2.9234999999999998,-10.129000000000001,New York Giants,6.3035,New York Giants,7.205500000000002,-3.3345,-10.089,New York Giants,6.7545,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,136.0,-162.0,New York Giants,Las Vegas Raiders,-3.0,3.0,224,-282,249,-319,6.3035,-6.3035,7.205500000000002,-7.205500000000002,0.6183,0.4237,0.7382,0.3086,0.7613,0.2865,0.5934,0.4066,0.7052,0.2948,0.7266,0.2734,0.5934,0.4066,0.0934,-0.0934,-0.0996,-0.1636,New York Giants,Las Vegas Raiders,0,0,0,0,0,0,0,0,0,0,0,2.0,1.5,0.008,0.005
2025_17_PHI_BUF,2025,19,2025-12-28,16:25,Philadelphia Eagles,Buffalo Bills,Home,Jalen Hurts,Josh Allen,00-0036389,00-0034857,8,7,1,-1,7,-7,New Era Field,True,14,-14,NFC East,Lincoln Financial Field,39.9008,-75.1675,America/New_York,AFC East,Highmark Stadium,42.7725,-78.7877,America/New_York,Washington Commanders,Cleveland Browns,FedExField,FirstEnergy Stadium,Washington Commanders,New York Jets,Lincoln Financial Field,New Era Field,42.7725,-78.7877,America/New_York,273,0,-273,273,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,4.905,4.795,4.905,4.795,Philadelphia Eagles,0.11000000000000032,Philadelphia Eagles,0.11000000000000032,4.905,4.795,Philadelphia Eagles,0.11000000000000032,2.612,8.146,2.612,8.146,Buffalo Bills,5.534000000000001,Buffalo Bills,5.534000000000001,2.612,8.146,Buffalo Bills,5.534000000000001,5.49,4.98,3.482,3.572,Philadelphia Eagles,0.5099999999999998,Buffalo Bills,0.08999999999999986,4.486000000000001,4.276,Philadelphia Eagles,0.21000000000000085,6.033,4.581,4.025,3.173,Philadelphia Eagles,1.452,Philadelphia Eagles,0.8520000000000003,5.029,3.8770000000000002,Philadelphia Eagles,1.1519999999999997,Different,Different,Different,Different,Same,Different,False,Away Team,Away Team,0,No,No,No,No,No,-170.0,142.0,Buffalo Bills,Philadelphia Eagles,3.0,-3.0,105,-128,101,-122,1.452,-1.452,0.8520000000000003,-0.8520000000000003,0.4132,0.6296,0.5614,0.4878,0.5495,0.4975,0.3962,0.6038,0.5351,0.4649,0.5248,0.4752,0.3962,0.6038,-0.1038,0.1038,0.1164,0.3525,Buffalo Bills,Philadelphia Eagles,0,0,0,0,0,0,0,0,0,0,0,3.5,4.5,0.0,0.001
2025_17_CHI_SF,2025,19,2025-12-28,20:20,Chicago Bears,San Francisco 49ers,Home,Caleb Williams,Brock Purdy,00-0039918,00-0037834,8,6,2,-2,-1,9,Levi's Stadium,False,-10,10,NFC North,Soldier Field,41.8623,-87.6167,America/Chicago,NFC West,Levi's Stadium,37.4031,-121.9702,America/Los_Angeles,Green Bay Packers,Indianapolis Colts,Soldier Field,Lucas Oil Stadium,Detroit Lions,Seattle Seahawks,Soldier Field,Levi's Stadium,37.4031,-121.9702,America/Los_Angeles,1840,0,-1840,1840,2.0,0.0,America/Chicago,America/Indiana/Indianapolis,2.0,3.0,2.0,0.0,2.0,0,-1.575,3.325,-1.575,3.325,San Francisco 49ers,4.9,San Francisco 49ers,4.9,-1.575,3.325,San Francisco 49ers,4.9,-1.8080000000000003,3.8365,-1.8080000000000003,3.8365,San Francisco 49ers,5.644500000000001,San Francisco 49ers,5.644500000000001,-1.8080000000000003,3.8365,San Francisco 49ers,5.644500000000001,1.34,3.99,1.703,2.651,San Francisco 49ers,2.6500000000000004,San Francisco 49ers,0.9479999999999997,1.5215,3.3205,San Francisco 49ers,1.799,-0.5019999999999998,4.3765,-0.1389999999999998,3.0374999999999996,San Francisco 49ers,4.8785,San Francisco 49ers,3.1764999999999994,-0.3204999999999998,3.707,San Francisco 49ers,4.0275,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-205.0,170.0,San Francisco 49ers,Chicago Bears,3.5,-3.5,-234,188,-164,135,-4.8785,4.8785,-3.1764999999999994,3.1764999999999994,0.3704,0.6721,0.3472,0.7006,0.4255,0.6212,0.3553,0.6447,0.3314,0.6686,0.4065,0.5935,0.3553,0.6447,-0.1447,0.1447,0.1164,-0.0721,San Francisco 49ers,Chicago Bears,0,0,0,0,0,0,0,0,0,0,0,3.5,2.0,0.001,0.011000000000000001
2025_17_LA_ATL,2025,19,2025-12-29,20:15,Los Angeles Rams,Atlanta Falcons,Home,Matthew Stafford,Kirk Cousins,00-0026498,00-0029604,11,8,3,-3,11,0,Mercedes-Benz Stadium,True,11,-11,NFC West,SoFi Stadium,33.9535,-118.3395,America/Los_Angeles,NFC South,Mercedes-Benz Stadium,33.7489,-84.388,America/New_York,Seattle Seahawks,Arizona Cardinals,Lumen Field,State Farm Stadium,Arizona Cardinals,New Orleans Saints,SoFi Stadium,Mercedes-Benz Stadium,33.7489,-84.388,America/New_York,1938,0,-1938,1938,-3.0,0.0,America/Los_Angeles,America/Denver,-3.0,-2.0,-3.0,0.0,-3.0,0,1.29,-0.71,1.29,-0.71,Los Angeles Rams,2.0,Los Angeles Rams,2.0,1.29,-0.71,Los Angeles Rams,2.0,-2.6235,3.3005,-2.6235,3.3005,Atlanta Falcons,5.9239999999999995,Atlanta Falcons,5.9239999999999995,-2.6235,3.3005,Atlanta Falcons,5.9239999999999995,9.47,-1.47,6.899,-0.259,Los Angeles Rams,10.940000000000001,Los Angeles Rams,7.158,8.1845,-0.8645,Los Angeles Rams,9.049,10.871000000000002,-2.647,8.3,-1.436,Los Angeles Rams,13.518000000000002,Los Angeles Rams,9.736,9.585500000000001,-2.0415,Los Angeles Rams,11.627000000000002,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,300.0,-380.0,Los Angeles Rams,Atlanta Falcons,-7.5,7.5,539,-819,327,-436,13.518000000000002,-13.518000000000002,9.736,-9.736,0.7917,0.25,0.8912,0.1565,0.8134,0.2342,0.76,0.24,0.8506,0.1494,0.7765,0.2235,0.76,0.24,0.26,-0.26,0.3934,0.1447,Los Angeles Rams,Atlanta Falcons,0,0,0,0,0,0,0,0,0,0,0,5.0,3.5,0.036000000000000004,0.002
2025_18_CAR_TB,2025,20,2026-01-03,16:30,Carolina Panthers,Tampa Bay Buccaneers,Home,Bryce Young,Baker Mayfield,00-0039150,00-0034855,6,6,0,0,-5,2,Raymond James Stadium,False,-7,7,NFC South,Bank of America Stadium,35.2258,-80.8528,America/New_York,NFC South,Raymond James Stadium,27.9759,-82.5033,America/New_York,Seattle Seahawks,Miami Dolphins,Bank of America Stadium,Hard Rock Stadium,Playoffs?,BYE,Playoffs?,Playoffs?,27.9759,-82.5033,America/New_York,510,0,-510,510,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-5.25,1.025,-5.25,1.025,Tampa Bay Buccaneers,6.275,Tampa Bay Buccaneers,6.275,-5.25,1.025,Tampa Bay Buccaneers,6.275,-2.8615,0.03799999999999991,-2.8615,0.03799999999999991,Tampa Bay Buccaneers,2.8994999999999997,Tampa Bay Buccaneers,2.8994999999999997,-2.8615,0.03799999999999991,Tampa Bay Buccaneers,2.8994999999999997,-4.91,-1.55,-4.368,-2.07,Tampa Bay Buccaneers,3.3600000000000003,Tampa Bay Buccaneers,2.2980000000000005,-4.639,-1.81,Tampa Bay Buccaneers,2.829,-7.111000000000001,-0.9745,-6.569000000000001,-1.4945,Tampa Bay Buccaneers,6.136500000000001,Tampa Bay Buccaneers,5.0745000000000005,-6.840000000000001,-1.2345,Tampa Bay Buccaneers,5.605500000000001,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,1,No,No,No,No,No,-155.0,130.0,Tampa Bay Buccaneers,Carolina Panthers,3.0,-3.0,-261,208,-234,188,-6.136500000000001,6.136500000000001,-5.0745000000000005,5.0745000000000005,0.4348,0.6078,0.3247,0.723,0.3472,0.7006,0.417,0.583,0.3099,0.6901,0.3314,0.6686,0.417,0.583,-0.083,0.083,0.0,0.0,Tampa Bay Buccaneers,Carolina Panthers,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.005,0.005
2025_18_SEA_SF,2025,20,2026-01-03,20:00,Seattle Seahawks,San Francisco 49ers,Home,Sam Darnold,Brock Purdy,00-0034869,00-0037834,6,6,0,0,8,9,Levi's Stadium,True,-1,1,NFC West,Lumen Field,47.5952,-122.3316,America/Los_Angeles,NFC West,Levi's Stadium,37.4031,-121.9702,America/Los_Angeles,Carolina Panthers,Chicago Bears,Bank of America Stadium,Levi's Stadium,Playoffs?,BYE,Playoffs?,Playoffs?,37.4031,-121.9702,America/Los_Angeles,704,0,-704,704,0.0,0.0,America/New_York,America/Los_Angeles,3.0,0.0,0.0,0.0,0.0,0,-0.13,3.325,-0.13,3.325,San Francisco 49ers,3.455,San Francisco 49ers,3.455,-0.13,3.325,San Francisco 49ers,3.455,-0.492,2.9615,-0.492,2.9615,San Francisco 49ers,3.4535,San Francisco 49ers,3.4535,-0.492,2.9615,San Francisco 49ers,3.4535,9.53,3.99,9.363,2.651,Seattle Seahawks,5.539999999999999,Seattle Seahawks,6.712,9.4465,3.3205,Seattle Seahawks,6.126,9.7045,4.064,9.5375,2.7249999999999996,Seattle Seahawks,5.640499999999999,Seattle Seahawks,6.8125,9.620999999999999,3.3945,Seattle Seahawks,6.226499999999999,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,1,No,No,No,No,No,124.0,-148.0,Seattle Seahawks,San Francisco 49ers,-2.5,2.5,195,-244,249,-319,5.640499999999999,-5.640499999999999,6.8125,-6.8125,0.5968,0.4464,0.7093,0.339,0.7613,0.2865,0.5721,0.4279,0.6766,0.3234,0.7266,0.2734,0.5721,0.4279,0.0721,-0.0721,0.0,0.0,Seattle Seahawks,San Francisco 49ers,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.001,0.005
2025_18_NO_ATL,2025,20,2026-01-04,13:00,New Orleans Saints,Atlanta Falcons,Home,Tyler Shough,Kirk Cousins,00-0040743,00-0029604,7,6,1,-1,-14,-1,Mercedes-Benz Stadium,True,-13,13,NFC South,Caesars Superdome,29.9507,-90.0813,America/Chicago,NFC South,Mercedes-Benz Stadium,33.7489,-84.388,America/New_York,Tennessee Titans,Los Angeles Rams,Nissan Stadium,Mercedes-Benz Stadium,Playoffs?,BYE,Playoffs?,Playoffs?,33.7489,-84.388,America/New_York,424,0,-424,424,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0,-6.145,-0.71,-6.145,-0.71,Atlanta Falcons,5.435,Atlanta Falcons,5.435,-6.145,-0.71,Atlanta Falcons,5.435,-5.9825,-1.6995,-5.9825,-1.6995,Atlanta Falcons,4.2829999999999995,Atlanta Falcons,4.2829999999999995,-5.9825,-1.6995,Atlanta Falcons,4.2829999999999995,-6.16,-1.47,-4.616,-0.259,Atlanta Falcons,4.69,Atlanta Falcons,4.356999999999999,-5.388,-0.8645,Atlanta Falcons,4.5235,-6.285,-0.897,-4.741,0.314,Atlanta Falcons,5.388,Atlanta Falcons,5.055,-5.513,-0.2915,Atlanta Falcons,5.2215,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,1,No,No,No,No,No,-205.0,170.0,Atlanta Falcons,New Orleans Saints,4.5,-4.5,-244,195,-234,188,-5.388,5.388,-5.055,5.055,0.3704,0.6721,0.339,0.7093,0.3472,0.7006,0.3553,0.6447,0.3234,0.6766,0.3314,0.6686,0.3553,0.6447,-0.1447,0.1447,0.0,0.0,Atlanta Falcons,New Orleans Saints,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.001,0.067
2025_18_CLE_CIN,2025,20,2026-01-04,13:00,Cleveland Browns,Cincinnati Bengals,Home,Shedeur Sanders,Joe Burrow,00-0040668,00-0036442,7,7,0,0,-7,3,Paycor Stadium,False,-10,10,AFC North,FirstEnergy Stadium,41.5061,-81.6994,America/New_York,AFC North,Paycor Stadium,39.0955,-84.5165,America/New_York,Pittsburgh Steelers,Arizona Cardinals,FirstEnergy Stadium,Paycor Stadium,Playoffs?,BYE,Playoffs?,Playoffs?,39.0955,-84.5165,America/New_York,223,0,-223,223,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-4.705,1.31,-4.705,1.31,Cincinnati Bengals,6.015000000000001,Cincinnati Bengals,6.015000000000001,-4.705,1.31,Cincinnati Bengals,6.015000000000001,-1.3014999999999999,-0.5085,-1.3014999999999999,-0.5085,Cincinnati Bengals,0.7929999999999999,Cincinnati Bengals,0.7929999999999999,-1.3014999999999999,-0.5085,Cincinnati Bengals,0.7929999999999999,-7.17,-2.52,-7.159,-0.468,Cincinnati Bengals,4.65,Cincinnati Bengals,6.691,-7.1645,-1.494,Cincinnati Bengals,5.6705000000000005,-10.0735,-2.3385,-10.0625,-0.28650000000000003,Cincinnati Bengals,7.734999999999999,Cincinnati Bengals,9.776,-10.068,-1.3125,Cincinnati Bengals,8.7555,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,1,No,No,No,No,No,-455.0,350.0,Cincinnati Bengals,Cleveland Browns,9.5,-9.5,-346,268,-483,356,-7.734999999999999,7.734999999999999,-9.776,9.776,0.2222,0.8198,0.2717,0.7758,0.2193,0.8285,0.2133,0.7867,0.2594,0.7406,0.2093,0.7907,0.2133,0.7867,-0.2867,0.2867,0.0,0.0,Cincinnati Bengals,Cleveland Browns,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.001,0.126
2025_18_IND_HOU,2025,20,2026-01-04,13:00,Indianapolis Colts,Houston Texans,Home,Riley Leonard,C.J. Stroud,00-0040206,00-0039163,7,8,-1,1,2,-1,NRG Stadium,False,3,-3,AFC South,Lucas Oil Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,AFC South,NRG Stadium,29.6847,-95.4093,America/Chicago,Jacksonville Jaguars,Los Angeles Chargers,Lucas Oil Stadium,SoFi Stadium,Playoffs?,BYE,Playoffs?,Playoffs?,29.6847,-95.4093,America/Chicago,870,0,-870,870,1.0,0.0,America/Indiana/Indianapolis,America/Los_Angeles,1.0,-2.0,1.0,0.0,1.0,0,-2.265,0.035,-2.265,0.035,Houston Texans,2.3000000000000003,Houston Texans,2.3000000000000003,-2.265,0.035,Houston Texans,2.3000000000000003,-1.887,-0.9560000000000001,-1.887,-0.9560000000000001,Houston Texans,0.9309999999999999,Houston Texans,0.9309999999999999,-1.887,-0.9560000000000001,Houston Texans,0.9309999999999999,0.76,2.43,-0.285,4.937,Houston Texans,1.6700000000000002,Houston Texans,5.222,0.23750000000000002,3.6835000000000004,Houston Texans,3.4460000000000006,0.46950000000000003,2.2515,-0.5755,4.758500000000001,Houston Texans,1.782,Houston Texans,5.3340000000000005,-0.05299999999999999,3.5050000000000003,Houston Texans,3.5580000000000003,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,1,No,No,No,No,No,-535.0,400.0,Houston Texans,Indianapolis Colts,9.5,-9.5,-131,108,-244,195,-1.782,1.782,-5.3340000000000005,5.3340000000000005,0.2,0.8425,0.4808,0.5671,0.339,0.7093,0.1918,0.8082,0.4588,0.5412,0.3234,0.6766,0.1918,0.8082,-0.3082,0.3082,0.0,0.0,Houston Texans,Indianapolis Colts,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.002,0.026000000000000002
2025_18_TEN_JAX,2025,20,2026-01-04,13:00,Tennessee Titans,Jacksonville Jaguars,Home,Cam Ward,Trevor Lawrence,00-0040676,00-0036971,7,7,0,0,-6,1,TIAA Bank Stadium,False,-7,7,AFC South,Nissan Stadium,36.1664,-86.7716,America/Chicago,AFC South,TIAA Bank Field,30.3239,-81.6554,America/New_York,New Orleans Saints,Indianapolis Colts,Nissan Stadium,Lucas Oil Stadium,Playoffs?,BYE,Playoffs?,Playoffs?,30.3239,-81.6554,America/New_York,500,0,-500,500,-1.0,0.0,America/Chicago,America/Indiana/Indianapolis,-1.0,0.0,-1.0,0.0,-1.0,0,-4.36,-1.825,-4.36,-1.825,Jacksonville Jaguars,2.535,Jacksonville Jaguars,2.535,-4.36,-1.825,Jacksonville Jaguars,2.535,-2.7375000000000003,-2.0035000000000003,-2.7375000000000003,-2.0035000000000003,Jacksonville Jaguars,0.734,Jacksonville Jaguars,0.734,-2.7375000000000003,-2.0035000000000003,Jacksonville Jaguars,0.734,-7.65,3.82,-11.285,3.646,Jacksonville Jaguars,11.47,Jacksonville Jaguars,14.931000000000001,-9.467500000000001,3.7329999999999997,Jacksonville Jaguars,13.200500000000002,-8.485000000000001,4.954000000000001,-12.120000000000001,4.78,Jacksonville Jaguars,13.439000000000002,Jacksonville Jaguars,16.900000000000002,-10.302500000000002,4.867000000000001,Jacksonville Jaguars,15.169500000000003,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,1,No,No,No,No,No,-750.0,525.0,Jacksonville Jaguars,Tennessee Titans,12.5,-12.5,-819,539,-1381,769,-13.439000000000002,13.439000000000002,-16.900000000000002,16.900000000000002,0.16,0.8824,0.1565,0.8912,0.1151,0.9325,0.1535,0.8465,0.1494,0.8506,0.1099,0.8901,0.1535,0.8465,-0.3465,0.3465,0.0,0.0,Jacksonville Jaguars,Tennessee Titans,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.002,0.34
