EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Date
1.38,89.3%,5.6%,LAC (W),CIN,0.5,2018,Week 14
1.20,78.7%,6.5%,NO (W),TB,3.0,2018,Week 14
1.18,77.1%,5.5%,NE (L),MIA,4.0,2018,Week 14
1.10,79.7%,26.1%,PIT (L),OAK,1.5,2018,Week 14
1.09,70.6%,2.3%,KC (W),BAL,2.5,2018,Week 14
1.05,69.2%,5.7%,TEN (W),JAX,1.0,2018,Week 14
1.01,66.1%,3.8%,BUF (L),NYJ,0.5,2018,Week 14
0.99,63.6%,0.5%,GB (W),ATL,1.5,2018,Week 14
0.97,65.5%,7.9%,HOU (L),IND,2.0,2018,Week 14
0.96,62.3%,1.8%,DAL (W),PHI,1.0,2018,Week 14
0.93,60.0%,2.4%,NYG (W),WAS,0.5,2018,Week 14
0.93,59.7%,0.8%,SEA (W),MIN,2.5,2018,Week 14
0.91,58.4%,0.9%,LAR (L),CHI,5.0,2018,Week 14
0.87,56.1%,1.4%,DET (W),ARI,0.0,2018,Week 14
0.80,50.2%,0.1%,CLE (W),CAR,0.5,2018,Week 14
0.79,59.8%,22.5%,DEN (L),SF,1.0,2018,Week 14
0.77,40.2%,0.4%,SF (W),DEN,0.0,2018,Week 14
0.76,49.8%,2.4%,CAR (L),CLE,0.5,2018,Week 14
0.69,43.9%,0.3%,ARI (L),DET,0.0,2018,Week 14
0.65,41.6%,0.0%,CHI (W),LAR,2.0,2018,Week 14
0.63,40.3%,0.1%,MIN (L),SEA,2.0,2018,Week 14
0.63,40.0%,1.7%,WAS (L),NYG,0.0,2018,Week 14
0.60,37.7%,0.3%,PHI (L),DAL,0.5,2018,Week 14
0.59,34.5%,0.0%,IND (W),HOU,1.0,2018,Week 14
0.57,36.4%,0.0%,ATL (L),GB,1.5,2018,Week 14
0.55,33.9%,0.5%,NYJ (W),BUF,0.0,2018,Week 14
0.51,30.8%,0.3%,JAX (L),TEN,1.0,2018,Week 14
0.47,29.4%,0.0%,BAL (L),KC,2.5,2018,Week 14
0.46,20.3%,0.0%,OAK (W),PIT,0.0,2018,Week 14
0.38,22.9%,0.0%,MIA (W),NE,0.0,2018,Week 14
0.36,21.3%,0.0%,TB (L),NO,0.0,2018,Week 14
0.18,10.7%,0.0%,CIN (L),LAC,0.5,2018,Week 14
1.26,86.6%,9.5%,LAR (L),PHI,5.0,2018,Week 15
1.11,75.7%,5.1%,MIN (W),MIA,1.5,2018,Week 15
1.09,75.7%,8.0%,BAL (W),TB,1.0,2018,Week 15
1.08,74.2%,6.8%,JAX (L),WAS,0.0,2018,Week 15
1.03,69.6%,0.9%,NO (W),CAR,3.0,2018,Week 15
1.03,78.0%,28.1%,ATL (W),ARI,0.0,2018,Week 15
1.01,72.6%,14.5%,HOU (W),NYJ,1.5,2018,Week 15
1.00,67.6%,1.7%,CHI (W),GB,1.0,2018,Week 15
0.95,64.1%,0.7%,KC (L),LAC,3.0,2018,Week 15
0.93,64.5%,6.3%,SEA (L),SF,2.0,2018,Week 15
0.92,61.1%,0.3%,IND (W),DAL,2.0,2018,Week 15
0.89,61.4%,4.4%,CIN (W),OAK,0.0,2018,Week 15
0.88,58.3%,0.7%,BUF (W),DET,0.5,2018,Week 15
0.84,56.2%,0.3%,NE (L),PIT,5.0,2018,Week 15
0.83,55.6%,0.5%,TEN (W),NYG,2.5,2018,Week 15
0.78,54.6%,6.3%,DEN (L),CLE,0.5,2018,Week 15
0.71,45.4%,0.3%,CLE (W),DEN,1.5,2018,Week 15
0.66,44.4%,1.0%,NYG (L),TEN,0.0,2018,Week 15
0.65,43.8%,0.2%,PIT (W),NE,2.0,2018,Week 15
0.62,41.7%,1.7%,DET (L),BUF,0.0,2018,Week 15
0.60,38.6%,0.4%,OAK (L),CIN,0.0,2018,Week 15
0.58,38.9%,1.0%,DAL (L),IND,2.0,2018,Week 15
0.56,35.5%,0.2%,SF (W),SEA,0.0,2018,Week 15
0.54,35.9%,0.1%,LAC (W),KC,1.5,2018,Week 15
0.49,32.4%,0.2%,GB (L),CHI,1.5,2018,Week 15
0.49,27.4%,0.1%,NYJ (L),HOU,0.0,2018,Week 15
0.47,22.0%,0.1%,ARI (L),ATL,0.0,2018,Week 15
0.46,30.4%,0.2%,CAR (L),NO,0.5,2018,Week 15
0.42,25.8%,0.2%,WAS (W),JAX,0.0,2018,Week 15
0.40,24.3%,0.1%,TB (L),BAL,0.0,2018,Week 15
0.39,24.3%,0.1%,MIA (L),MIN,1.0,2018,Week 15
0.23,13.4%,0.1%,PHI (W),LAR,1.0,2018,Week 15
1.17,85.6%,11.2%,NE (W),BUF,5.0,2018,Week 16
1.14,83.8%,9.7%,LAR (W),ARI,4.0,2018,Week 16
1.10,82.8%,18.2%,TEN (W),WAS,0.5,2018,Week 16
1.06,77.6%,9.1%,CLE (W),CIN,0.0,2018,Week 16
1.04,79.3%,17.9%,IND (W),NYG,0.0,2018,Week 16
0.99,71.2%,1.4%,MIN (W),DET,2.5,2018,Week 16
0.99,70.8%,0.5%,NO (W),PIT,4.0,2018,Week 16
0.97,73.2%,12.8%,DAL (W),TB,0.0,2018,Week 16
0.91,65.3%,0.6%,LAC (L),BAL,3.0,2018,Week 16
0.89,64.5%,3.2%,CHI (W),SF,0.0,2018,Week 16
0.86,61.9%,1.7%,MIA (L),JAX,0.0,2018,Week 16
0.82,59.2%,1.0%,GB (W),NYJ,3.5,2018,Week 16
0.82,58.1%,0.3%,ATL (W),CAR,0.0,2018,Week 16
0.78,56.6%,2.9%,DEN (L),OAK,0.0,2018,Week 16
0.74,53.0%,0.4%,KC (L),SEA,5.0,2018,Week 16
0.74,53.5%,2.1%,PHI (W),HOU,3.0,2018,Week 16
0.66,46.5%,0.1%,HOU (L),PHI,3.0,2018,Week 16
0.66,47.0%,0.5%,SEA (W),KC,4.0,2018,Week 16
0.62,43.4%,0.7%,OAK (W),DEN,0.0,2018,Week 16
0.59,41.9%,0.5%,CAR (L),ATL,0.0,2018,Week 16
0.58,40.8%,0.1%,NYJ (L),GB,0.0,2018,Week 16
0.54,38.1%,0.7%,JAX (W),MIA,0.0,2018,Week 16
0.51,35.5%,1.1%,SF (L),CHI,0.0,2018,Week 16
0.49,34.7%,0.1%,BAL (W),LAC,2.5,2018,Week 16
0.43,26.8%,0.2%,TB (L),DAL,0.5,2018,Week 16
0.41,29.2%,0.1%,PIT (L),NO,5.0,2018,Week 16
0.41,28.8%,0.1%,DET (L),MIN,0.0,2018,Week 16
0.36,20.7%,0.5%,NYG (L),IND,3.0,2018,Week 16
0.34,22.4%,1.3%,CIN (L),CLE,0.0,2018,Week 16
0.30,17.2%,0.8%,WAS (L),TEN,0.0,2018,Week 16
0.26,16.2%,0.2%,ARI (L),LAR,0.0,2018,Week 16
0.23,14.4%,0.1%,BUF (L),NE,1.5,2018,Week 16
1.19,86.0%,6.3%,KC (W),OAK,0.0,2018,Week 17
1.19,85.3%,5.8%,NE (W),NYJ,0.0,2018,Week 17
1.15,83.8%,10.6%,PIT (W),CIN,0.0,2018,Week 17
1.15,85.5%,18.9%,SEA (W),ARI,0.0,2018,Week 17
1.11,79.9%,4.2%,LAR (W),SF,0.0,2018,Week 17
1.05,75.3%,1.5%,NO (L),CAR,0.0,2018,Week 17
1.03,73.8%,3.9%,NYG (L),DAL,0.0,2018,Week 17
1.03,74.4%,4.4%,BAL (W),CLE,0.0,2018,Week 17
1.03,73.8%,2.1%,GB (L),DET,0.0,2018,Week 17
1.01,73.8%,7.8%,HOU (W),JAX,0.0,2018,Week 17
1.00,71.2%,0.5%,LAC (W),DEN,0.0,2018,Week 17
0.96,68.9%,3.2%,BUF (W),MIA,0.0,2018,Week 17
0.96,68.5%,1.0%,MIN (L),CHI,0.0,2018,Week 17
0.96,68.2%,1.3%,IND (W),TEN,0.0,2018,Week 17
0.88,68.8%,18.9%,PHI (W),WAS,0.0,2018,Week 17
0.81,57.4%,1.1%,ATL (W),TB,0.0,2018,Week 17
0.60,42.6%,1.2%,TB (L),ATL,0.0,2018,Week 17
0.53,31.2%,0.4%,WAS (L),PHI,0.0,2018,Week 17
0.45,31.8%,1.4%,TEN (L),IND,0.0,2018,Week 17
0.45,31.5%,0.3%,CHI (W),MIN,0.0,2018,Week 17
0.45,31.1%,1.4%,MIA (L),BUF,0.0,2018,Week 17
0.41,28.8%,0.3%,DEN (L),LAC,0.0,2018,Week 17
0.40,26.2%,0.2%,JAX (L),HOU,0.0,2018,Week 17
0.38,26.2%,0.2%,DET (W),GB,0.0,2018,Week 17
0.38,25.6%,0.4%,CLE (L),BAL,0.0,2018,Week 17
0.38,26.2%,2.0%,DAL (W),NYG,0.0,2018,Week 17
0.35,24.7%,0.1%,CAR (W),NO,0.0,2018,Week 17
0.30,20.1%,0.2%,SF (L),LAR,0.0,2018,Week 17
0.26,14.5%,0.2%,ARI (L),SEA,0.0,2018,Week 17
0.26,16.2%,0.1%,CIN (L),PIT,0.0,2018,Week 17
0.22,14.7%,0.1%,NYJ (L),NE,0.0,2018,Week 17
0.21,14.0%,0.2%,OAK (L),KC,0.0,2018,Week 17
1.07,79.8%,21.6%,PHI (W),WAS,3.0,2019,Week 1
1.06,73.1%,3.6%,NO (W),HOU,3.5,2019,Week 1
1.05,73.6%,6.5%,DAL (W),NYG,2.5,2019,Week 1
1.02,73.8%,13.0%,BAL (W),MIA,1.5,2019,Week 1
1.01,78.1%,27.5%,SEA (W),CIN,1.5,2019,Week 1
1.00,68.4%,0.9%,NE (W),PIT,5.0,2019,Week 1
0.99,70.8%,9.9%,LAC (W),IND,2.5,2019,Week 1
0.98,68.8%,4.9%,CLE (L),TEN,2.5,2019,Week 1
0.93,63.3%,0.7%,MIN (W),ATL,2.0,2019,Week 1
0.92,63.5%,2.7%,KC (W),JAX,3.5,2019,Week 1
0.89,60.8%,0.8%,CHI (L),GB,2.0,2019,Week 1
0.86,58.8%,0.8%,DEN (L),OAK,0.5,2019,Week 1
0.86,58.8%,1.3%,DET (tie),ARI,0.5,2019,Week 1
0.82,56.9%,2.1%,NYJ (L),BUF,0.5,2019,Week 1
0.79,53.7%,0.7%,LAR (W),CAR,3.5,2019,Week 1
0.76,51.6%,0.7%,TB (L),SF,0.5,2019,Week 1
0.71,48.4%,0.3%,SF (W),TB,1.0,2019,Week 1
0.68,46.3%,0.1%,CAR (L),LAR,1.5,2019,Week 1
0.65,43.1%,0.2%,BUF (W),NYJ,1.0,2019,Week 1
0.61,41.2%,0.3%,ARI (tie),DET,0.0,2019,Week 1
0.61,41.2%,0.5%,OAK (W),DEN,0.5,2019,Week 1
0.58,39.2%,0.4%,GB (W),CHI,2.5,2019,Week 1
0.55,36.5%,0.0%,JAX (L),KC,1.0,2019,Week 1
0.54,36.7%,0.1%,ATL (L),MIN,1.5,2019,Week 1
0.48,31.2%,0.1%,TEN (W),CLE,1.0,2019,Week 1
0.48,29.2%,0.0%,IND (L),LAC,2.0,2019,Week 1
0.47,31.6%,0.0%,PIT (L),NE,2.5,2019,Week 1
0.46,21.9%,0.0%,CIN (L),SEA,0.0,2019,Week 1
0.45,26.2%,0.1%,MIA (L),BAL,0.0,2019,Week 1
0.42,26.4%,0.1%,NYG (L),DAL,0.5,2019,Week 1
0.41,26.9%,0.0%,HOU (L),NO,2.0,2019,Week 1
0.40,20.2%,0.0%,WAS (L),PHI,0.0,2019,Week 1
1.13,89.6%,29.1%,NE (W),MIA,5.0,2019,Week 2
1.04,83.7%,25.6%,BAL (W),ARI,1.5,2019,Week 2
0.96,72.6%,3.8%,CLE (W),NYJ,2.0,2019,Week 2
0.95,72.2%,4.2%,KC (W),OAK,3.0,2019,Week 2
0.94,74.8%,16.0%,HOU (W),JAX,1.5,2019,Week 2
0.92,71.5%,9.9%,CAR (L),TB,1.0,2019,Week 2
0.91,69.4%,4.0%,DAL (W),WAS,2.5,2019,Week 2
0.86,64.2%,0.6%,PIT (L),SEA,2.5,2019,Week 2
0.82,61.5%,2.0%,TEN (L),IND,1.0,2019,Week 2
0.80,59.6%,0.2%,GB (W),MIN,2.5,2019,Week 2
0.78,58.6%,0.7%,CHI (W),DEN,1.5,2019,Week 2
0.72,53.6%,0.1%,LAR (W),NO,3.5,2019,Week 2
0.70,52.1%,0.3%,PHI (L),ATL,3.0,2019,Week 2
0.70,52.2%,1.0%,LAC (L),DET,2.5,2019,Week 2
0.69,51.7%,0.5%,BUF (W),NYG,1.5,2019,Week 2
0.68,50.9%,0.7%,CIN (L),SF,0.5,2019,Week 2
0.66,49.1%,0.2%,SF (W),CIN,1.5,2019,Week 2
0.65,48.3%,0.4%,NYG (L),BUF,0.5,2019,Week 2
0.65,47.8%,0.1%,DET (W),LAC,0.5,2019,Week 2
0.64,47.9%,0.1%,ATL (W),PHI,1.0,2019,Week 2
0.62,46.4%,0.1%,NO (L),LAR,3.5,2019,Week 2
0.56,41.4%,0.1%,DEN (L),CHI,0.5,2019,Week 2
0.54,40.4%,0.1%,MIN (L),GB,2.5,2019,Week 2
0.53,38.5%,0.0%,IND (W),TEN,2.0,2019,Week 2
0.48,35.8%,0.1%,SEA (W),PIT,1.5,2019,Week 2
0.43,30.6%,0.0%,WAS (L),DAL,0.0,2019,Week 2
0.43,28.5%,0.0%,TB (W),CAR,0.5,2019,Week 2
0.41,25.2%,0.0%,JAX (L),HOU,0.5,2019,Week 2
0.39,27.8%,0.0%,OAK (L),KC,0.5,2019,Week 2
0.38,27.4%,0.1%,NYJ (L),CLE,1.0,2019,Week 2
0.31,16.3%,0.0%,ARI (L),BAL,0.0,2019,Week 2
0.22,10.4%,0.0%,MIA (L),NE,0.0,2019,Week 2
1.12,92.7%,13.9%,NE (W),NYJ,5.0,2019,Week 3
1.05,94.0%,55.6%,DAL (W),MIA,2.5,2019,Week 3
0.93,77.9%,7.6%,MIN (W),OAK,2.0,2019,Week 3
0.90,75.5%,8.1%,GB (W),DEN,2.5,2019,Week 3
0.87,71.8%,3.9%,SF (W),PIT,1.5,2019,Week 3
0.85,69.6%,2.7%,BUF (W),CIN,2.0,2019,Week 3
0.83,68.0%,0.7%,CHI (W),WAS,1.5,2019,Week 3
0.83,67.9%,1.4%,SEA (L),NO,1.5,2019,Week 3
0.82,67.6%,1.9%,TB (L),NYG,0.5,2019,Week 3
0.82,66.9%,0.4%,KC (W),BAL,3.5,2019,Week 3
0.80,65.7%,0.8%,LAR (W),CLE,3.5,2019,Week 3
0.80,65.7%,1.1%,PHI (L),DET,3.0,2019,Week 3
0.74,60.2%,0.1%,LAC (L),HOU,2.5,2019,Week 3
0.68,55.7%,0.4%,ARI (L),CAR,0.0,2019,Week 3
0.66,53.9%,0.4%,TEN (L),JAX,0.5,2019,Week 3
0.65,52.8%,0.2%,IND (W),ATL,2.0,2019,Week 3
0.58,47.2%,0.3%,ATL (L),IND,1.5,2019,Week 3
0.57,46.1%,0.1%,JAX (W),TEN,0.5,2019,Week 3
0.55,44.3%,0.1%,CAR (W),ARI,0.5,2019,Week 3
0.49,39.8%,0.0%,HOU (W),LAC,2.0,2019,Week 3
0.43,34.3%,0.0%,DET (W),PHI,0.5,2019,Week 3
0.42,34.3%,0.0%,CLE (L),LAR,2.5,2019,Week 3
0.41,33.1%,0.0%,BAL (L),KC,2.5,2019,Week 3
0.41,32.4%,0.0%,NYG (W),TB,0.5,2019,Week 3
0.40,32.1%,0.0%,NO (W),SEA,2.0,2019,Week 3
0.40,32.0%,0.0%,WAS (L),CHI,0.5,2019,Week 3
0.38,30.4%,0.0%,CIN (L),BUF,0.5,2019,Week 3
0.36,28.2%,0.0%,PIT (L),SF,1.5,2019,Week 3
0.33,24.5%,0.0%,DEN (L),GB,0.5,2019,Week 3
0.30,22.1%,0.0%,OAK (L),MIN,0.5,2019,Week 3
0.18,6.0%,0.1%,MIA (L),DAL,0.0,2019,Week 3
0.11,7.3%,0.0%,NYJ (L),NE,0.5,2019,Week 3
1.05,75.8%,5.7%,KC (W),DET,3.5,2019,Week 4
1.05,73.8%,1.5%,NE (W),BUF,5.0,2019,Week 4
1.05,74.4%,3.6%,BAL (L),CLE,2.5,2019,Week 4
1.03,86.0%,43.8%,LAC (W),MIA,2.0,2019,Week 4
0.98,79.2%,28.9%,LAR (L),TB,3.0,2019,Week 4
0.97,68.5%,1.9%,HOU (L),CAR,2.0,2019,Week 4
0.97,68.5%,2.4%,SEA (W),ARI,1.0,2019,Week 4
0.96,69.6%,6.5%,IND (L),OAK,2.0,2019,Week 4
0.91,64.1%,1.6%,GB (L),PHI,2.5,2019,Week 4
0.89,62.5%,0.9%,PIT (W),CIN,0.5,2019,Week 4
0.87,61.5%,1.0%,NYG (W),WAS,1.0,2019,Week 4
0.86,60.8%,1.2%,ATL (L),TEN,1.0,2019,Week 4
0.81,56.9%,0.3%,DEN (L),JAX,0.0,2019,Week 4
0.80,55.9%,0.1%,DAL (L),NO,2.5,2019,Week 4
0.72,50.0%,0.1%,MIN (L),CHI,2.0,2019,Week 4
0.72,50.0%,0.1%,CHI (W),MIN,1.5,2019,Week 4
0.63,44.1%,0.0%,NO (W),DAL,2.0,2019,Week 4
0.62,43.1%,0.1%,JAX (W),DEN,0.5,2019,Week 4
0.57,39.2%,0.0%,TEN (W),ATL,0.5,2019,Week 4
0.56,38.5%,0.0%,WAS (L),NYG,0.5,2019,Week 4
0.54,37.5%,0.0%,CIN (L),PIT,1.0,2019,Week 4
0.53,35.9%,0.0%,PHI (W),GB,2.5,2019,Week 4
0.48,30.4%,0.0%,OAK (W),IND,0.5,2019,Week 4
0.47,31.5%,0.0%,ARI (L),SEA,0.0,2019,Week 4
0.46,31.5%,0.0%,CAR (W),HOU,1.0,2019,Week 4
0.45,20.8%,0.0%,TB (W),LAR,0.5,2019,Week 4
0.40,14.0%,0.0%,MIA (L),LAC,0.0,2019,Week 4
0.39,25.6%,0.0%,CLE (W),BAL,2.0,2019,Week 4
0.38,26.2%,0.0%,BUF (L),NE,2.5,2019,Week 4
0.38,24.2%,0.0%,DET (L),KC,1.0,2019,Week 4
1.13,87.0%,15.6%,NE (W),WAS,5.0,2019,Week 5
1.03,82.2%,22.0%,KC (L),IND,3.5,2019,Week 5
0.99,85.9%,46.1%,PHI (W),NYJ,2.0,2019,Week 5
0.94,70.9%,4.5%,CHI (L),(n),1.5,2019,Week 5
0.91,67.7%,2.5%,MIN (W),NYG,2.0,2019,Week 5
0.91,67.5%,2.9%,LAC (L),DEN,1.5,2019,Week 5
0.90,66.2%,0.7%,SF (W),CLE,2.5,2019,Week 5
0.89,65.5%,1.2%,HOU (W),ATL,1.5,2019,Week 5
0.85,62.7%,0.3%,CAR (W),JAX,1.0,2019,Week 5
0.85,62.2%,0.1%,DAL (L),GB,2.5,2019,Week 5
0.85,62.2%,0.5%,TEN (L),BUF,0.5,2019,Week 5
0.84,61.8%,0.6%,BAL (W),PIT,2.5,2019,Week 5
0.83,60.4%,0.4%,CIN (L),ARI,0.5,2019,Week 5
0.80,59.4%,1.1%,NO (W),TB,2.0,2019,Week 5
0.73,53.6%,0.1%,SEA (W),LAR,1.5,2019,Week 5
0.63,46.4%,0.1%,LAR (L),SEA,3.0,2019,Week 5
0.56,40.6%,0.0%,TB (L),NO,0.5,2019,Week 5
0.54,39.6%,0.4%,ARI (W),CIN,0.0,2019,Week 5
0.53,38.2%,0.0%,PIT (L),BAL,1.5,2019,Week 5
0.52,37.8%,0.3%,BUF (W),TEN,2.5,2019,Week 5
0.52,37.8%,0.0%,GB (W),DAL,2.5,2019,Week 5
0.51,37.3%,0.1%,JAX (L),CAR,1.0,2019,Week 5
0.48,34.5%,0.0%,ATL (L),HOU,0.5,2019,Week 5
0.46,33.8%,0.1%,CLE (L),SF,2.5,2019,Week 5
0.46,32.5%,0.0%,DEN (W),LAC,0.0,2019,Week 5
0.46,32.3%,0.0%,NYG (L),MIN,1.0,2019,Week 5
0.42,29.1%,0.0%,OAK (W),(n),0.5,2019,Week 5
0.38,14.1%,0.0%,NYJ (L),PHI,0.5,2019,Week 5
0.34,17.8%,0.0%,IND (W),KC,1.5,2019,Week 5
0.23,13.0%,0.0%,WAS (L),NE,0.5,2019,Week 5
1.23,88.6%,18.5%,NE (W),NYG,5.0,2019,Week 6
1.03,81.4%,33.9%,BAL (W),CIN,2.0,2019,Week 6
1.01,74.0%,13.2%,DAL (L),NYJ,2.0,2019,Week 6
0.99,69.7%,3.8%,LAC (L),PIT,1.0,2019,Week 6
0.97,68.4%,4.6%,WAS (W),MIA,0.0,2019,Week 6
0.91,62.7%,0.4%,MIN (W),PHI,2.0,2019,Week 6
0.90,63.7%,4.2%,KC (L),HOU,3.0,2019,Week 6
0.88,61.0%,1.1%,LAR (L),SF,3.0,2019,Week 6
0.85,62.7%,9.8%,GB (W),DET,2.0,2019,Week 6
0.84,57.0%,0.3%,JAX (L),NO,1.0,2019,Week 6
0.84,58.4%,2.0%,ATL (L),ARI,0.5,2019,Week 6
0.78,53.8%,0.3%,CAR (W),(n),1.0,2019,Week 6
0.78,51.4%,0.1%,CLE (L),SEA,2.5,2019,Week 6
0.74,51.2%,0.4%,DEN (W),TEN,0.0,2019,Week 6
0.71,48.8%,0.2%,TEN (L),DEN,0.5,2019,Week 6
0.68,48.6%,4.5%,SEA (W),CLE,1.5,2019,Week 6
0.67,46.2%,0.1%,TB (L),(n),0.5,2019,Week 6
0.62,41.6%,0.1%,ARI (W),ATL,0.0,2019,Week 6
0.61,43.0%,2.1%,NO (W),JAX,2.0,2019,Week 6
0.60,37.3%,0.0%,DET (L),GB,1.0,2019,Week 6
0.57,39.0%,0.1%,SF (W),LAR,3.0,2019,Week 6
0.55,36.3%,0.0%,HOU (W),KC,2.0,2019,Week 6
0.55,37.3%,0.1%,PHI (L),MIN,3.0,2019,Week 6
0.48,31.6%,0.3%,MIA (L),WAS,0.0,2019,Week 6
0.46,30.3%,0.0%,PIT (W),LAC,1.0,2019,Week 6
0.45,26.0%,0.0%,NYJ (W),DAL,0.5,2019,Week 6
0.43,18.6%,0.0%,CIN (L),BAL,0.5,2019,Week 6
0.23,11.4%,0.0%,NYG (L),NE,1.0,2019,Week 6
1.19,76.6%,2.4%,NE (W),NYJ,5.0,2019,Week 7
1.05,66.0%,0.4%,CHI (L),NO,1.5,2019,Week 7
1.03,68.4%,3.7%,GB (W),OAK,2.0,2019,Week 7
1.00,89.2%,64.0%,BUF (W),MIA,2.5,2019,Week 7
0.99,64.2%,1.8%,JAX (W),CIN,1.0,2019,Week 7
0.99,77.6%,23.1%,SF (W),WAS,3.0,2019,Week 7
0.99,62.8%,0.7%,NYG (L),ARI,1.0,2019,Week 7
0.96,60.4%,0.1%,DAL (W),PHI,2.0,2019,Week 7
0.95,60.3%,0.7%,LAR (W),ATL,3.0,2019,Week 7
0.94,58.6%,0.1%,TEN (W),LAC,0.5,2019,Week 7
0.93,58.8%,0.3%,SEA (L),BAL,1.5,2019,Week 7
0.91,58.3%,1.5%,KC (W),DEN,2.5,2019,Week 7
0.90,56.4%,0.3%,MIN (W),DET,2.5,2019,Week 7
0.85,53.2%,0.1%,IND (W),HOU,2.0,2019,Week 7
0.74,46.8%,0.3%,HOU (L),IND,2.0,2019,Week 7
0.70,43.6%,0.0%,DET (L),MIN,1.0,2019,Week 7
0.69,41.7%,0.0%,DEN (L),KC,0.5,2019,Week 7
0.66,41.2%,0.0%,BAL (W),SEA,2.0,2019,Week 7
0.66,41.4%,0.1%,LAC (L),TEN,0.5,2019,Week 7
0.65,39.7%,0.0%,ATL (L),LAR,0.5,2019,Week 7
0.63,39.6%,0.0%,PHI (L),DAL,3.0,2019,Week 7
0.61,37.2%,0.1%,ARI (W),NYG,0.0,2019,Week 7
0.60,22.4%,0.0%,WAS (L),SF,0.0,2019,Week 7
0.60,35.8%,0.1%,CIN (L),JAX,0.5,2019,Week 7
0.59,10.8%,0.0%,MIA (L),BUF,0.0,2019,Week 7
0.56,31.6%,0.0%,OAK (L),GB,0.5,2019,Week 7
0.55,34.0%,0.1%,NO (W),CHI,2.5,2019,Week 7
0.41,23.4%,0.0%,NYJ (L),NE,1.0,2019,Week 7
1.06,83.6%,4.9%,NO (W),ARI,2.0,2019,Week 8
1.01,84.5%,23.3%,PIT (W),MIA,0.5,2019,Week 8
1.01,83.2%,18.5%,LAR (W),(n),2.5,2019,Week 8
1.00,88.4%,44.8%,MIN (W),WAS,2.5,2019,Week 8
0.99,77.4%,1.9%,NE (W),CLE,5.0,2019,Week 8
0.95,74.2%,1.6%,SEA (W),ATL,1.5,2019,Week 8
0.94,73.1%,0.9%,JAX (W),NYJ,0.5,2019,Week 8
0.91,71.1%,1.3%,DET (W),NYG,0.5,2019,Week 8
0.90,70.2%,1.3%,IND (W),DEN,1.5,2019,Week 8
0.88,68.5%,0.6%,HOU (W),OAK,1.5,2019,Week 8
0.87,67.8%,0.2%,GB (W),KC,3.0,2019,Week 8
0.85,65.6%,0.2%,SF (W),CAR,2.5,2019,Week 8
0.81,62.7%,0.1%,CHI (L),LAC,1.5,2019,Week 8
0.71,55.3%,0.1%,TEN (W),TB,0.5,2019,Week 8
0.67,52.0%,0.1%,BUF (L),PHI,2.5,2019,Week 8
0.62,48.0%,0.1%,PHI (W),BUF,3.0,2019,Week 8
0.58,44.7%,0.0%,TB (L),TEN,0.5,2019,Week 8
0.48,37.3%,0.0%,LAC (W),CHI,0.5,2019,Week 8
0.45,34.4%,0.0%,CAR (L),SF,1.5,2019,Week 8
0.42,32.2%,0.0%,KC (L),GB,1.0,2019,Week 8
0.41,31.5%,0.0%,OAK (L),HOU,0.5,2019,Week 8
0.39,29.8%,0.0%,DEN (L),IND,0.5,2019,Week 8
0.38,28.9%,0.0%,NYG (L),DET,1.0,2019,Week 8
0.35,26.9%,0.0%,NYJ (L),JAX,1.0,2019,Week 8
0.34,25.8%,0.0%,ATL (L),SEA,0.0,2019,Week 8
0.30,22.6%,0.0%,CLE (L),NE,2.5,2019,Week 8
0.29,11.6%,0.0%,WAS (L),MIN,0.0,2019,Week 8
0.28,16.8%,0.0%,CIN (L),(n),0.5,2019,Week 8
0.28,15.5%,0.0%,MIA (L),PIT,0.0,2019,Week 8
0.23,16.4%,0.0%,ARI (L),NO,0.0,2019,Week 8
1.15,80.9%,19.4%,BUF (W),WAS,2.0,2019,Week 9
1.12,73.5%,3.7%,DAL (W),NYG,2.0,2019,Week 9
1.06,67.8%,0.2%,MIN (L),KC,2.5,2019,Week 9
1.04,67.4%,1.2%,PHI (W),CHI,3.0,2019,Week 9
1.00,79.0%,38.4%,SF (W),ARI,2.5,2019,Week 9
0.97,63.9%,3.1%,CLE (L),DEN,2.5,2019,Week 9
0.97,65.5%,7.2%,GB (L),LAC,3.0,2019,Week 9
0.96,62.3%,2.3%,CAR (W),TEN,1.5,2019,Week 9
0.95,62.3%,3.6%,NYJ (L),MIA,0.5,2019,Week 9
0.93,59.6%,0.4%,NE (L),BAL,5.0,2019,Week 9
0.90,57.4%,0.4%,OAK (W),DET,1.0,2019,Week 9
0.89,65.3%,17.4%,SEA (W),TB,1.0,2019,Week 9
0.84,53.4%,0.4%,PIT (W),IND,1.0,2019,Week 9
0.81,51.4%,0.1%,JAX (L),(n),0.5,2019,Week 9
0.76,48.6%,0.6%,HOU (W),(n),1.5,2019,Week 9
0.72,46.6%,0.9%,IND (L),PIT,1.5,2019,Week 9
0.67,34.7%,0.0%,TB (L),SEA,1.0,2019,Week 9
0.67,42.6%,0.2%,DET (L),OAK,1.0,2019,Week 9
0.63,40.4%,0.0%,BAL (W),NE,2.5,2019,Week 9
0.61,37.7%,0.2%,MIA (W),NYJ,0.0,2019,Week 9
0.61,37.7%,0.0%,TEN (L),CAR,0.0,2019,Week 9
0.59,34.5%,0.0%,LAC (W),GB,0.5,2019,Week 9
