EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Date,Team Division,Opponent Division,Divisional Matchup?,Away Team
0.67,0.474,0.003,PIT,TB,1.5,2018,3,AFC North,NFC South,0,1
0.65,0.46,0.0,NO,ATL,1.5,2018,3,NFC South,NFC South,1,1
0.65,0.456,0.0,WAS,GB,0.0,2018,3,NFC East,NFC North,0,0
0.62,0.43200000000000005,0.0,CIN,CAR,1.5,2018,3,AFC North,NFC South,0,1
0.56,0.386,0.003,NYJ,CLE,0.5,2018,3,AFC East,AFC North,0,1
0.49,0.315,0.0,SF,KC,2.5,2018,3,NFC West,AFC West,0,1
0.49,0.321,0.0,ARI,CHI,0.0,2018,3,NFC West,NFC North,0,0
0.48,0.33299999999999996,0.001,DEN,BAL,1.0,2018,3,AFC West,AFC North,0,1
0.43,0.294,0.0,NYG,HOU,0.0,2018,3,NFC East,AFC South,0,1
0.43,0.284,0.0,IND,PHI,1.0,2018,3,AFC South,NFC East,0,1
0.42,0.27699999999999997,0.0,DET,NE,0.5,2018,3,NFC North,AFC East,0,0
0.39,0.107,0.001,BUF,MIN,0.0,2018,3,AFC East,NFC North,0,1
0.39,0.268,0.0,LAC,LAR,3.5,2018,3,AFC West,NFC West,0,1
0.35,0.20800000000000002,0.0,TEN,JAX,1.0,2018,3,AFC South,AFC South,1,1
1.11,0.737,0.03,LAR,MIN,5.0,2018,4,NFC West,NFC North,0,0
1.07,0.723,0.044000000000000004,NE,MIA,4.0,2018,4,AFC East,AFC East,1,0
1.04,0.795,0.309,LAC,SF,3.0,2018,4,AFC West,NFC West,0,0
1.01,0.753,0.218,JAX,NYJ,3.0,2018,4,AFC South,AFC East,0,0
1.01,0.752,0.22,GB,BUF,2.5,2018,4,NFC North,AFC East,0,0
0.95,0.6409999999999999,0.032,SEA,ARI,1.0,2018,4,NFC West,NFC West,1,1
0.94,0.629,0.024,ATL,CIN,2.0,2018,4,NFC South,AFC North,0,0
0.94,0.625,0.019,KC,DEN,3.0,2018,4,AFC West,AFC West,1,1
0.93,0.611,0.004,PIT,BAL,1.5,2018,4,AFC North,AFC North,1,0
0.92,0.612,0.018000000000000002,NO,NYG,1.5,2018,4,NFC South,NFC East,0,1
0.87,0.574,0.006,CHI,TB,1.0,2018,4,NFC North,NFC South,0,0
0.85,0.5720000000000001,0.024,PHI,TEN,3.0,2018,4,NFC East,AFC South,0,1
0.85,0.5579999999999999,0.008,DAL,DET,0.5,2018,4,NFC East,NFC North,0,0
0.77,0.505,0.003,HOU,IND,1.5,2018,4,AFC South,AFC South,1,1
0.75,0.495,0.01,IND,HOU,0.5,2018,4,AFC South,AFC South,1,0
0.68,0.442,0.003,DET,DAL,0.5,2018,4,NFC North,NFC East,0,1
0.67,0.428,0.0,TEN,PHI,0.5,2018,4,AFC South,NFC East,0,0
0.65,0.426,0.002,TB,CHI,1.0,2018,4,NFC South,NFC North,0,1
0.6,0.38799999999999996,0.001,NYG,NO,0.5,2018,4,NFC East,NFC South,0,0
0.59,0.389,0.001,BAL,PIT,1.5,2018,4,AFC North,AFC North,1,1
0.58,0.375,0.001,DEN,KC,0.5,2018,4,AFC West,AFC West,1,0
0.58,0.371,0.001,CIN,ATL,1.5,2018,4,AFC North,NFC South,0,1
0.57,0.359,0.001,ARI,SEA,0.0,2018,4,NFC West,NFC West,1,0
0.51,0.248,0.0,BUF,GB,0.0,2018,4,AFC East,NFC North,0,1
0.51,0.247,0.0,NYJ,JAX,0.0,2018,4,AFC East,AFC South,0,1
0.49,0.205,0.0,SF,LAC,0.5,2018,4,NFC West,AFC West,0,1
0.45,0.27699999999999997,0.001,MIA,NE,1.0,2018,4,AFC East,AFC East,1,1
0.42,0.263,0.001,MIN,LAR,3.0,2018,4,NFC North,NFC West,0,1
1.09,0.7440000000000001,0.055,LAR,SEA,4.0,2018,5,NFC West,NFC West,1,1
1.08,0.8290000000000001,0.341,NE,IND,5.0,2018,5,AFC East,AFC South,0,0
1.02,0.705,0.07400000000000001,TEN,BUF,1.0,2018,5,AFC South,AFC East,0,1
1.02,0.7020000000000001,0.067,NO,WAS,2.0,2018,5,NFC South,NFC East,0,0
1.0,0.7,0.096,CIN,MIA,2.0,2018,5,AFC North,AFC East,0,0
0.95,0.63,0.006999999999999999,HOU,DAL,2.0,2018,5,AFC South,NFC East,0,0
0.94,0.627,0.004,PIT,ATL,1.0,2018,5,AFC North,NFC South,0,0
0.94,0.627,0.005,PHI,MIN,3.0,2018,5,NFC East,NFC North,0,0
0.94,0.7170000000000001,0.23199999999999998,CAR,NYG,1.5,2018,5,NFC South,NFC East,0,0
0.92,0.617,0.021,BAL,CLE,2.5,2018,5,AFC North,AFC North,1,1
0.9,0.609,0.023,SF,ARI,0.0,2018,5,NFC West,NFC West,1,0
0.87,0.583,0.006999999999999999,KC,JAX,3.5,2018,5,AFC West,AFC South,0,0
0.79,0.522,0.001,DET,GB,0.5,2018,5,NFC North,NFC North,1,0
0.76,0.498,0.003,NYJ,DEN,0.5,2018,5,AFC East,AFC West,0,0
0.74,0.502,0.022000000000000002,DEN,NYJ,0.5,2018,5,AFC West,AFC East,0,1
0.71,0.478,0.009000000000000001,GB,DET,3.0,2018,5,NFC North,NFC North,1,1
0.63,0.41700000000000004,0.001,JAX,KC,4.0,2018,5,AFC South,AFC West,0,1
0.6,0.391,0.002,ARI,SF,0.0,2018,5,NFC West,NFC West,1,1
0.59,0.38299999999999995,0.001,CLE,BAL,0.0,2018,5,AFC North,AFC North,1,0
0.57,0.28300000000000003,0.0,NYG,CAR,0.0,2018,5,NFC East,NFC South,0,1
0.56,0.373,0.0,MIN,PHI,2.5,2018,5,NFC North,NFC East,0,1
0.56,0.373,0.001,ATL,PIT,2.0,2018,5,NFC South,AFC North,0,1
0.56,0.37,0.002,DAL,HOU,0.5,2018,5,NFC East,AFC South,0,1
0.51,0.3,0.001,MIA,CIN,1.5,2018,5,AFC East,AFC North,0,1
0.49,0.298,0.001,WAS,NO,0.5,2018,5,NFC East,NFC South,0,0
0.49,0.295,0.001,BUF,TEN,0.0,2018,5,AFC East,AFC South,0,0
0.43,0.171,0.0,IND,NE,0.5,2018,5,AFC South,AFC East,0,1
0.42,0.256,0.001,SEA,LAR,1.0,2018,5,NFC West,NFC West,1,0
1.08,0.7440000000000001,0.04,CHI,MIA,2.5,2018,6,NFC North,AFC East,0,1
1.06,0.728,0.035,LAR,DEN,4.0,2018,6,NFC West,AFC West,0,1
1.05,0.794,0.24,HOU,BUF,1.5,2018,6,AFC South,AFC East,0,0
1.02,0.792,0.29100000000000004,MIN,ARI,2.0,2018,6,NFC North,NFC West,0,0
1.0,0.7809999999999999,0.27699999999999997,GB,SF,2.5,2018,6,NFC North,NFC West,0,0
0.95,0.64,0.003,NE,KC,5.0,2018,6,AFC East,AFC West,0,0
0.91,0.617,0.01,JAX,DAL,4.0,2018,6,AFC South,NFC East,0,1
0.86,0.595,0.03,ATL,TB,1.5,2018,6,NFC South,NFC South,1,0
0.84,0.5660000000000001,0.008,NYJ,IND,0.5,2018,6,AFC East,AFC South,0,0
0.83,0.555,0.003,BAL,TEN,2.0,2018,6,AFC North,AFC South,0,1
0.81,0.5479999999999999,0.016,PHI,NYG,2.5,2018,6,NFC East,NFC East,1,1
0.78,0.528,0.006,CAR,WAS,1.5,2018,6,NFC South,NFC East,0,1
0.78,0.521,0.003,CIN,PIT,2.0,2018,6,AFC North,AFC North,1,0
0.77,0.516,0.002,CLE,LAC,0.0,2018,6,AFC North,AFC West,0,0
0.72,0.484,0.006999999999999999,LAC,CLE,2.0,2018,6,AFC West,AFC North,0,1
0.72,0.479,0.002,PIT,CIN,1.5,2018,6,AFC North,AFC North,1,1
0.71,0.47200000000000003,0.002,WAS,CAR,0.5,2018,6,NFC East,NFC South,0,0
0.68,0.452,0.002,NYG,PHI,0.0,2018,6,NFC East,NFC East,1,0
0.66,0.445,0.001,TEN,BAL,1.0,2018,6,AFC South,AFC North,0,0
0.65,0.434,0.002,IND,NYJ,1.0,2018,6,AFC South,AFC East,0,1
0.63,0.405,0.0,TB,ATL,1.0,2018,6,NFC South,NFC South,1,1
0.58,0.38299999999999995,0.001,DAL,JAX,0.5,2018,6,NFC East,AFC South,0,0
0.54,0.36,0.001,KC,NE,4.5,2018,6,AFC West,AFC East,0,1
0.49,0.21899999999999997,0.0,SF,GB,0.0,2018,6,NFC West,NFC North,0,1
0.47,0.20800000000000002,0.0,ARI,MIN,0.0,2018,6,NFC West,NFC North,0,1
0.44,0.20600000000000002,0.001,BUF,HOU,0.0,2018,6,AFC East,AFC South,0,1
0.43,0.272,0.0,DEN,LAR,0.5,2018,6,AFC West,NFC West,0,0
0.41,0.256,0.001,MIA,CHI,0.5,2018,6,AFC East,NFC North,0,0
1.11,0.7809999999999999,0.215,LAR,SF,3.5,2018,7,NFC West,NFC West,1,1
1.07,0.7170000000000001,0.102,LAC,TEN,1.5,2018,7,AFC West,AFC South,0,0
1.06,0.6859999999999999,0.034,PHI,CAR,2.0,2018,7,NFC East,NFC South,0,0
1.03,0.7020000000000001,0.11699999999999999,KC,CIN,4.0,2018,7,AFC West,AFC North,0,0
0.99,0.633,0.022000000000000002,JAX,HOU,2.0,2018,7,AFC South,AFC South,1,0
0.98,0.623,0.015,MIN,NYJ,2.0,2018,7,NFC North,AFC East,0,1
0.97,0.626,0.023,TB,CLE,0.5,2018,7,NFC South,AFC North,0,0
0.97,0.611,0.004,DET,MIA,1.0,2018,7,NFC North,AFC East,0,1
0.96,0.7170000000000001,0.26,IND,BUF,0.5,2018,7,AFC South,AFC East,0,0
0.94,0.655,0.14400000000000002,ATL,NYG,1.0,2018,7,NFC South,NFC East,0,0
0.91,0.578,0.002,BAL,NO,2.0,2018,7,AFC North,NFC South,0,0
0.85,0.54,0.002,DAL,WAS,0.5,2018,7,NFC East,NFC East,1,1
0.82,0.526,0.016,NE,CHI,5.0,2018,7,AFC East,NFC North,0,1
0.8,0.49200000000000005,0.002,ARI,DEN,0.0,2018,7,NFC West,AFC West,0,0
0.79,0.508,0.024,DEN,ARI,0.0,2018,7,AFC West,NFC West,0,1
0.76,0.474,0.0,CHI,NE,2.0,2018,7,NFC North,AFC East,0,0
0.73,0.46,0.003,WAS,DAL,0.0,2018,7,NFC East,NFC East,1,0
0.67,0.42200000000000004,0.002,NO,BAL,2.0,2018,7,NFC South,AFC North,0,1
0.65,0.345,0.001,NYG,ATL,0.0,2018,7,NFC East,NFC South,0,1
0.62,0.28300000000000003,0.001,BUF,IND,0.0,2018,7,AFC East,AFC South,0,1
0.61,0.389,0.008,MIA,DET,0.5,2018,7,AFC East,NFC North,0,0
0.61,0.374,0.001,CLE,TB,0.0,2018,7,AFC North,NFC South,0,1
0.61,0.377,0.0,NYJ,MIN,0.5,2018,7,AFC East,NFC North,0,0
0.6,0.36700000000000005,0.0,HOU,JAX,2.0,2018,7,AFC South,AFC South,1,1
0.55,0.298,0.0,CIN,KC,1.5,2018,7,AFC North,AFC West,0,1
0.52,0.314,0.0,CAR,PHI,1.0,2018,7,NFC South,NFC East,0,1
0.52,0.28300000000000003,0.0,TEN,LAC,0.5,2018,7,AFC South,AFC West,0,1
0.48,0.21899999999999997,0.0,SF,LAR,0.5,2018,7,NFC West,NFC West,1,0
1.18,0.8859999999999999,0.18899999999999997,NE,BUF,5.0,2018,8,AFC East,AFC East,1,1
1.04,0.75,0.012,LAR,GB,3.5,2018,8,NFC West,NFC North,0,0
1.02,0.7759999999999999,0.138,KC,DEN,4.5,2018,8,AFC West,AFC West,1,0
1.0,0.7509999999999999,0.10099999999999999,HOU,MIA,2.0,2018,8,AFC South,AFC East,0,0
0.98,0.764,0.179,CHI,NYJ,1.5,2018,8,NFC North,AFC East,0,0
0.95,0.777,0.294,PIT,CLE,2.0,2018,8,AFC North,AFC North,1,0
0.88,0.64,0.01,PHI,JAX,2.5,2018,8,NFC East,AFC South,0,1
0.85,0.623,0.027000000000000003,CIN,TB,1.5,2018,8,AFC North,NFC South,0,0
0.84,0.605,0.003,DET,SEA,1.0,2018,8,NFC North,NFC West,0,0
0.81,0.586,0.004,SF,ARI,0.5,2018,8,NFC West,NFC West,1,1
0.79,0.568,0.001,BAL,CAR,2.5,2018,8,AFC North,NFC South,0,1
0.78,0.564,0.001,NO,MIN,2.5,2018,8,NFC South,NFC North,0,1
0.71,0.517,0.019,WAS,NYG,0.5,2018,8,NFC East,NFC East,1,0
0.68,0.483,0.001,NYG,WAS,0.0,2018,8,NFC East,NFC East,1,0
0.61,0.436,0.0,MIN,NO,2.0,2018,8,NFC North,NFC South,0,0
0.6,0.43200000000000005,0.002,CAR,BAL,1.5,2018,8,NFC South,AFC North,0,0
0.58,0.414,0.003,ARI,SF,0.0,2018,8,NFC West,NFC West,1,0
0.55,0.395,0.001,SEA,DET,1.0,2018,8,NFC West,NFC North,0,1
0.54,0.377,0.0,TB,CIN,0.5,2018,8,NFC South,AFC North,0,1
0.51,0.36,0.0,JAX,PHI,1.5,2018,8,AFC South,NFC East,0,0
0.44,0.223,0.0,CLE,PIT,0.0,2018,8,AFC North,AFC North,1,1
0.41,0.23600000000000002,0.0,NYJ,CHI,0.5,2018,8,AFC East,NFC North,0,1
0.39,0.249,0.001,MIA,HOU,1.0,2018,8,AFC East,AFC South,0,1
0.37,0.22399999999999998,0.0,DEN,KC,0.5,2018,8,AFC West,AFC West,1,1
0.35,0.25,0.0,GB,LAR,3.0,2018,8,NFC North,NFC West,0,1
0.21,0.114,0.0,BUF,NE,0.0,2018,8,AFC East,AFC East,1,0
1.05,0.799,0.317,CHI,BUF,1.5,2018,9,NFC North,AFC East,0,1
1.04,0.759,0.218,KC,CLE,4.5,2018,9,AFC West,AFC North,0,1
1.04,0.6659999999999999,0.011000000000000001,NE,GB,5.0,2018,9,AFC East,NFC North,0,0
1.01,0.6629999999999999,0.043,MIN,DET,2.0,2018,9,NFC North,NFC North,1,0
0.99,0.722,0.192,CAR,TB,1.0,2018,9,NFC South,NFC South,1,0
0.92,0.593,0.017,MIA,NYJ,0.5,2018,9,AFC East,AFC East,1,0
0.91,0.654,0.151,DAL,TEN,0.5,2018,9,NFC East,AFC South,0,0
0.87,0.55,0.001,LAR,NO,4.0,2018,9,NFC West,NFC South,0,1
0.85,0.5379999999999999,0.001,BAL,PIT,2.5,2018,9,AFC North,AFC North,1,0
0.85,0.54,0.008,WAS,ATL,0.5,2018,9,NFC East,NFC South,0,0
0.83,0.528,0.003,DEN,HOU,0.5,2018,9,AFC West,AFC South,0,0
0.79,0.507,0.005,SEA,LAC,1.5,2018,9,NFC West,AFC West,0,0
0.78,0.493,0.001,LAC,SEA,2.5,2018,9,AFC West,NFC West,0,1
0.74,0.47200000000000003,0.006,HOU,DEN,2.0,2018,9,AFC South,AFC West,0,1
0.73,0.46,0.002,ATL,WAS,1.5,2018,9,NFC South,NFC East,0,1
0.73,0.462,0.002,PIT,BAL,2.5,2018,9,AFC North,AFC North,1,1
0.71,0.45,0.001,NO,LAR,3.0,2018,9,NFC South,NFC West,0,0
0.67,0.34600000000000003,0.0,TEN,DAL,0.5,2018,9,AFC South,NFC East,0,1
0.66,0.40700000000000003,0.0,NYJ,MIA,1.0,2018,9,AFC East,AFC East,1,1
0.58,0.278,0.0,TB,CAR,1.0,2018,9,NFC South,NFC South,1,1
0.57,0.337,0.0,DET,MIN,1.0,2018,9,NFC North,NFC North,1,1
0.54,0.33399999999999996,0.0,GB,NE,3.0,2018,9,NFC North,AFC East,0,1
0.53,0.24100000000000002,0.0,CLE,KC,0.0,2018,9,AFC North,AFC West,0,0
0.52,0.201,0.001,BUF,CHI,0.0,2018,9,AFC East,NFC North,0,0
1.14,0.893,0.20199999999999999,KC,ARI,4.0,2018,10,AFC West,NFC West,0,0
1.09,0.853,0.14400000000000002,GB,MIA,2.5,2018,10,NFC North,AFC East,0,0
1.03,0.789,0.045,LAR,SEA,3.5,2018,10,NFC West,NFC West,1,0
0.96,0.735,0.048,CHI,DET,1.0,2018,10,NFC North,NFC North,1,0
0.95,0.753,0.115,PHI,DAL,3.0,2018,10,NFC East,NFC East,1,0
0.93,0.705,0.023,NE,TEN,5.0,2018,10,AFC East,AFC South,0,1
0.93,0.7090000000000001,0.036000000000000004,NO,CIN,4.0,2018,10,NFC South,AFC North,0,1
0.91,0.723,0.11,NYJ,BUF,0.0,2018,10,AFC East,AFC East,1,0
0.87,0.695,0.113,ATL,CLE,2.0,2018,10,NFC South,AFC North,0,1
0.84,0.638,0.006999999999999999,PIT,CAR,3.0,2018,10,AFC North,NFC South,0,0
0.84,0.634,0.003,TB,WAS,0.5,2018,10,NFC South,NFC East,0,0
0.81,0.614,0.008,SF,NYG,0.0,2018,10,NFC West,NFC East,0,0
0.79,0.598,0.003,IND,JAX,1.0,2018,10,AFC South,AFC South,1,0
0.53,0.402,0.003,JAX,IND,1.5,2018,10,AFC South,AFC South,1,1
0.51,0.386,0.002,NYG,SF,0.0,2018,10,NFC East,NFC West,0,1
0.49,0.366,0.002,WAS,TB,0.5,2018,10,NFC East,NFC South,0,0
0.48,0.36200000000000004,0.001,CAR,PIT,2.0,2018,10,NFC South,AFC North,0,1
0.45,0.305,0.0,CLE,ATL,0.0,2018,10,AFC North,NFC South,0,0
0.41,0.27699999999999997,0.0,BUF,NYJ,0.0,2018,10,AFC East,AFC East,1,1
0.4,0.29100000000000004,0.0,CIN,NO,2.0,2018,10,AFC North,NFC South,0,0
0.4,0.295,0.0,TEN,NE,1.0,2018,10,AFC South,AFC East,0,0
0.37,0.247,0.0,DAL,PHI,0.5,2018,10,NFC East,NFC East,1,1
0.37,0.265,0.001,DET,CHI,0.5,2018,10,NFC North,NFC North,1,1
0.29,0.21100000000000002,0.0,SEA,LAR,1.5,2018,10,NFC West,NFC West,1,1
0.23,0.147,0.0,MIA,GB,0.5,2018,10,AFC East,NFC North,0,1
0.19,0.107,0.0,ARI,KC,0.5,2018,10,NFC West,AFC West,0,1
1.17,0.716,0.033,BAL,CIN,2.5,2018,11,AFC North,AFC North,1,0
1.15,0.738,0.111,LAC,DEN,2.0,2018,11,AFC West,AFC West,1,0
1.04,0.623,0.004,LAR,KC,3.5,2018,11,NFC West,AFC West,0,0
1.01,0.63,0.045,ATL,DAL,1.5,2018,11,NFC South,NFC East,0,0
1.01,0.7290000000000001,0.287,NO,PHI,4.0,2018,11,NFC South,NFC East,0,0
1.0,0.653,0.11,CAR,DET,1.5,2018,11,NFC South,NFC North,0,1
0.99,0.598,0.012,HOU,WAS,3.0,2018,11,AFC South,NFC East,0,1
0.99,0.597,0.013000000000000001,SEA,GB,1.5,2018,11,NFC West,NFC North,0,0
0.97,0.588,0.018000000000000002,NYG,TB,0.0,2018,11,NFC East,NFC South,0,0
0.95,0.568,0.003,CHI,MIN,1.5,2018,11,NFC North,NFC North,1,0
0.94,0.645,0.168,PIT,JAX,3.0,2018,11,AFC North,AFC South,0,1
0.87,0.522,0.008,IND,TEN,1.5,2018,11,AFC South,AFC South,1,0
0.8,0.478,0.008,TEN,IND,1.5,2018,11,AFC South,AFC South,1,1
0.72,0.355,0.001,JAX,PIT,1.0,2018,11,AFC South,AFC North,0,0
0.72,0.43200000000000005,0.003,MIN,CHI,2.5,2018,11,NFC North,NFC North,1,1
0.7,0.41200000000000003,0.006,TB,NYG,0.5,2018,11,NFC South,NFC East,0,1
0.68,0.40299999999999997,0.003,GB,SEA,2.5,2018,11,NFC North,NFC West,0,1
0.68,0.402,0.003,WAS,HOU,0.5,2018,11,NFC East,AFC South,0,0
0.67,0.34700000000000003,0.001,DET,CAR,0.5,2018,11,NFC North,NFC South,0,0
0.66,0.271,0.001,PHI,NO,2.0,2018,11,NFC East,NFC South,0,1
0.65,0.37,0.001,DAL,ATL,1.5,2018,11,NFC East,NFC South,0,1
0.63,0.377,0.001,KC,LAR,4.0,2018,11,AFC West,NFC West,0,1
0.52,0.262,0.001,DEN,LAC,0.5,2018,11,AFC West,AFC West,1,1
0.5,0.284,0.002,CIN,BAL,1.5,2018,11,AFC North,AFC North,1,1
1.14,0.853,0.084,LAC,ARI,1.0,2018,12,AFC West,NFC West,0,0
1.13,0.8370000000000001,0.068,NO,ATL,4.0,2018,12,NFC South,NFC South,1,0
1.11,0.8290000000000001,0.085,NE,NYJ,5.0,2018,12,AFC East,AFC East,1,1
1.0,0.772,0.135,IND,MIA,1.5,2018,12,AFC South,AFC East,0,0
0.96,0.748,0.155,DAL,WAS,1.0,2018,12,NFC East,NFC East,1,0
0.89,0.6659999999999999,0.044000000000000004,PHI,NYG,1.5,2018,12,NFC East,NFC East,1,0
0.87,0.636,0.001,MIN,GB,2.0,2018,12,NFC North,NFC North,1,0
0.86,0.638,0.022000000000000002,HOU,TEN,2.5,2018,12,AFC South,AFC South,1,0
0.84,0.612,0.006,CHI,DET,1.5,2018,12,NFC North,NFC North,1,1
0.83,0.606,0.008,PIT,DEN,2.5,2018,12,AFC North,AFC West,0,1
0.83,0.605,0.004,CAR,SEA,1.5,2018,12,NFC South,NFC West,0,0
0.8,0.593,0.024,JAX,BUF,0.5,2018,12,AFC South,AFC East,0,1
0.73,0.535,0.011000000000000001,TB,SF,0.0,2018,12,NFC South,NFC West,0,0
0.71,0.512,0.001,CLE,CIN,0.0,2018,12,AFC North,AFC North,1,1
0.66,0.488,0.025,CIN,CLE,0.5,2018,12,AFC North,AFC North,1,0
0.64,0.465,0.002,SF,TB,0.0,2018,12,NFC West,NFC South,0,1
0.57,0.40700000000000003,0.002,BUF,JAX,0.5,2018,12,AFC East,AFC South,0,0
0.54,0.395,0.001,SEA,CAR,2.5,2018,12,NFC West,NFC South,0,1
0.54,0.39399999999999996,0.001,DEN,PIT,1.5,2018,12,AFC West,AFC North,0,0
0.53,0.38799999999999996,0.005,DET,CHI,0.5,2018,12,NFC North,NFC North,1,0
0.51,0.36200000000000004,0.001,TEN,HOU,2.0,2018,12,AFC South,AFC South,1,1
0.5,0.364,0.0,GB,MIN,3.5,2018,12,NFC North,NFC North,1,1
0.48,0.33399999999999996,0.0,NYG,PHI,0.0,2018,12,NFC East,NFC East,1,1
0.41,0.252,0.001,WAS,DAL,0.5,2018,12,NFC East,NFC East,1,0
0.37,0.228,0.001,MIA,IND,0.5,2018,12,AFC East,AFC South,0,1
0.26,0.171,0.0,NYJ,NE,0.0,2018,12,AFC East,AFC East,1,0
0.24,0.163,0.0,ATL,NO,1.0,2018,12,NFC South,NFC South,1,1
0.22,0.147,0.0,ARI,LAC,0.0,2018,12,NFC West,AFC West,0,1
1.16,0.8420000000000001,0.136,GB,ARI,2.5,2018,13,NFC North,NFC West,0,0
1.14,0.799,0.049,LAR,DET,5.0,2018,13,NFC West,NFC North,0,1
1.09,0.794,0.129,TEN,NYJ,1.5,2018,13,AFC South,AFC East,0,0
1.08,0.745,0.013000000000000001,NO,DAL,4.0,2018,13,NFC South,NFC East,0,1
1.01,0.696,0.003,NE,MIN,5.0,2018,13,AFC East,NFC North,0,0
0.98,0.685,0.022000000000000002,PHI,WAS,0.5,2018,13,NFC East,NFC East,1,0
0.97,0.687,0.05,HOU,CLE,2.5,2018,13,AFC South,AFC North,0,0
0.94,0.65,0.01,IND,JAX,1.5,2018,13,AFC South,AFC South,1,1
0.93,0.645,0.015,DEN,CIN,2.0,2018,13,AFC West,AFC North,0,1
0.93,0.64,0.006999999999999999,CHI,NYG,1.5,2018,13,NFC North,NFC East,0,1
0.92,0.797,0.466,SEA,SF,2.5,2018,13,NFC West,NFC West,1,0
0.91,0.627,0.005,CAR,TB,1.0,2018,13,NFC South,NFC South,1,1
0.9,0.629,0.023,MIA,BUF,0.0,2018,13,AFC East,AFC East,1,0
0.86,0.597,0.003,PIT,LAC,3.0,2018,13,AFC North,AFC West,0,0
0.84,0.578,0.002,ATL,BAL,1.5,2018,13,NFC South,AFC North,0,0
0.61,0.42200000000000004,0.002,BAL,ATL,2.0,2018,13,AFC North,NFC South,0,1
0.59,0.40299999999999997,0.0,LAC,PIT,2.0,2018,13,AFC West,AFC North,0,1
0.55,0.371,0.001,BUF,MIA,0.5,2018,13,AFC East,AFC East,1,1
0.54,0.373,0.0,TB,CAR,0.0,2018,13,NFC South,NFC South,1,0
0.53,0.203,0.0,SF,SEA,0.0,2018,13,NFC West,NFC West,1,1
0.53,0.36,0.003,NYG,CHI,0.5,2018,13,NFC East,NFC North,0,0
0.52,0.355,0.002,CIN,DEN,0.5,2018,13,AFC North,AFC West,0,0
0.51,0.35,0.006,JAX,IND,0.5,2018,13,AFC South,AFC South,1,0
0.48,0.313,0.0,CLE,HOU,0.5,2018,13,AFC North,AFC South,0,1
0.47,0.315,0.0,WAS,PHI,0.0,2018,13,NFC East,NFC East,1,0
0.44,0.304,0.0,MIN,NE,2.5,2018,13,NFC North,AFC East,0,1
0.38,0.255,0.001,DAL,NO,1.5,2018,13,NFC East,NFC South,0,0
0.36,0.20600000000000002,0.0,NYJ,TEN,0.0,2018,13,AFC East,AFC South,0,1
0.31,0.201,0.0,DET,LAR,0.5,2018,13,NFC North,NFC West,0,0
0.29,0.158,0.0,ARI,GB,0.0,2018,13,NFC West,NFC North,0,1
1.38,0.893,0.055999999999999994,LAC,CIN,0.5,2018,14,AFC West,AFC North,0,0
1.2,0.787,0.065,NO,TB,3.0,2018,14,NFC South,NFC South,1,1
1.18,0.7709999999999999,0.055,NE,MIA,4.0,2018,14,AFC East,AFC East,1,1
1.09,0.706,0.023,KC,BAL,2.5,2018,14,AFC West,AFC North,0,0
1.05,0.6920000000000001,0.057,TEN,JAX,1.0,2018,14,AFC South,AFC South,1,0
1.01,0.6609999999999999,0.038,BUF,NYJ,0.5,2018,14,AFC East,AFC East,1,0
0.99,0.636,0.005,GB,ATL,1.5,2018,14,NFC North,NFC South,0,0
0.97,0.655,0.079,HOU,IND,2.0,2018,14,AFC South,AFC South,1,0
0.96,0.623,0.018000000000000002,DAL,PHI,1.0,2018,14,NFC East,NFC East,1,0
0.93,0.6,0.024,NYG,WAS,0.5,2018,14,NFC East,NFC East,1,1
0.93,0.597,0.008,SEA,MIN,2.5,2018,14,NFC West,NFC North,0,0
0.91,0.584,0.009000000000000001,LAR,CHI,5.0,2018,14,NFC West,NFC North,0,1
0.87,0.561,0.013999999999999999,DET,ARI,0.0,2018,14,NFC North,NFC West,0,1
0.8,0.502,0.001,CLE,CAR,0.5,2018,14,AFC North,NFC South,0,0
0.79,0.598,0.225,DEN,SF,1.0,2018,14,AFC West,NFC West,0,1
0.77,0.402,0.004,SF,DEN,0.0,2018,14,NFC West,AFC West,0,0
0.76,0.498,0.024,CAR,CLE,0.5,2018,14,NFC South,AFC North,0,1
0.69,0.439,0.003,ARI,DET,0.0,2018,14,NFC West,NFC North,0,0
0.65,0.41600000000000004,0.0,CHI,LAR,2.0,2018,14,NFC North,NFC West,0,0
0.63,0.40299999999999997,0.001,MIN,SEA,2.0,2018,14,NFC North,NFC West,0,1
0.63,0.4,0.017,WAS,NYG,0.0,2018,14,NFC East,NFC East,1,0
0.6,0.377,0.003,PHI,DAL,0.5,2018,14,NFC East,NFC East,1,1
0.59,0.345,0.0,IND,HOU,1.0,2018,14,AFC South,AFC South,1,1
0.57,0.364,0.0,ATL,GB,1.5,2018,14,NFC South,NFC North,0,1
0.55,0.33899999999999997,0.005,NYJ,BUF,0.0,2018,14,AFC East,AFC East,1,1
0.51,0.308,0.003,JAX,TEN,1.0,2018,14,AFC South,AFC South,1,1
0.47,0.294,0.0,BAL,KC,2.5,2018,14,AFC North,AFC West,0,1
0.38,0.22899999999999998,0.0,MIA,NE,0.0,2018,14,AFC East,AFC East,1,0
0.36,0.213,0.0,TB,NO,0.0,2018,14,NFC South,NFC South,1,0
0.18,0.107,0.0,CIN,LAC,0.5,2018,14,AFC North,AFC West,0,1
