"EntryName","Week_1","Week_2","Week_3","Week_4","Week_5","Week_6","Week_7","Week_8","Week_9"
"PHYTHIAN 6-3","BRONCOS PK","CARDINALS PK","BUCS PK","LIONS PK","COLTS PK","PACKERS PK","BEARS PK","FALCONS PK","ELIMINATED"
"PHYTHIAN 6-4","BENGALS PK","RAVENS PK","BILLS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PICADILLY-1","BRONCOS PK","RAVENS PK","BUCS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PICK 'EM AND PRAY-1","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","LIONS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PICK 'EM AND PRAY-10","COMMANDERS PK","LIONS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PICK 'EM AND PRAY-2","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","LIONS PK","COLTS PK","BRONCOS PK","PACKERS PK","FALCONS PK","ELIMINATED"
"PICK 'EM AND PRAY-3","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PICK 'EM AND PRAY-4","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","BRONCOS PK","FALCONS PK","ELIMINATED"
"PICK 'EM AND PRAY-5","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","COLTS PK","RAMS PK","STEELERS PK","ELIMINATED","ELIMINATED"
"PICK 'EM AND PRAY-6","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PATRIOTS PK","CHIEFS PK","FALCONS PK","ELIMINATED"
"PICK 'EM AND PRAY-7","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","LIONS PK","RAMS PK","PACKERS PK","COLTS PK","ALIVE"
"PICK 'EM AND PRAY-8","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","LIONS PK","COWBOYS PK","ELIMINATED","ELIMINATED","ELIMINATED"
"PICK 'EM AND PRAY-9","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"PICK SIX-1","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","COLTS PK","RAMS PK","PATRIOTS PK","BENGALS PK","ELIMINATED"
"PICK SIX-2","CARDINALS PK","BILLS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PICKLE-1","EAGLES PK","CARDINALS PK","SEAHAWKS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PICKLE-2","BRONCOS PK","RAMS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PICKLE-3","CARDINALS PK","RAMS PK","BUCS PK","TEXANS PK","LIONS PK","COLTS PK","PATRIOTS PK","FALCONS PK","ELIMINATED"
"PIE O MY-1","BRONCOS PK","RAMS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIE O MY-10","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIE O MY-2","BRONCOS PK","RAMS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIE O MY-3","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIE O MY-4","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIE O MY-5","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIE O MY-6","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIE O MY-7","BRONCOS PK","RAMS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIE O MY-8","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIE O MY-9","COMMANDERS PK","CARDINALS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIEDMONT NC 7-1","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIERCE'S-1","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGGERY DEGEN-1","BRONCOS PK","CHARGERS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGLETS-1","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","TEXANS PK","COWBOYS PK","RAMS PK","BEARS PK","BENGALS PK","ELIMINATED"
"PIGLETS-10","BRONCOS PK","DOLPHINS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGLETS-2","JAGUARS PK","RAMS PK","BUCS PK","LIONS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGLETS-3","BENGALS PK","COWBOYS PK","COLTS PK","BRONCOS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGLETS-4","EAGLES PK","COWBOYS PK","SEAHAWKS PK","BILLS PK","COLTS PK","STEELERS PK","BRONCOS PK","BENGALS PK","ELIMINATED"
"PIGLETS-5","JAGUARS PK","CARDINALS PK","COMMANDERS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGLETS-6","PATRIOTS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGLETS-7","BENGALS PK","LIONS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGLETS-8","JAGUARS PK","SAINTS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGLETS-9","BENGALS PK","CARDINALS PK","TEXANS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKIN ORACLE-1","BRONCOS PK","BENGALS PK","COLTS PK","RAMS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKIN PROFIT-1","BENGALS PK","RAVENS PK","BILLS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-1","BENGALS PK","CARDINALS PK","SEAHAWKS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-10","BENGALS PK","CARDINALS PK","COLTS PK","PATRIOTS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-2","BENGALS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-3","PATRIOTS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-4","CARDINALS PK","COWBOYS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-5","EAGLES PK","CARDINALS PK","BILLS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-6","BRONCOS PK","COWBOYS PK","SEAHAWKS PK","LIONS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-7","BENGALS PK","RAVENS PK","BILLS PK","LIONS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-8","BRONCOS PK","RAVENS PK","BILLS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIGSKINPAL-9","CARDINALS PK","COWBOYS PK","BUCS PK","PATRIOTS PK","COLTS PK","STEELERS PK","CHIEFS PK","BENGALS PK","ELIMINATED"
"PILLYWINKS-1","BENGALS PK","RAVENS PK","VIKINGS PK","PATRIOTS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PILLYWINKS-2","BRONCOS PK","RAVENS PK","SEAHAWKS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIN HIGH-1","COMMANDERS PK","LIONS PK","SEAHAWKS PK","TEXANS PK","COLTS PK","PACKERS PK","BRONCOS PK","FALCONS PK","ELIMINATED"
"PIN HIGH-2","BRONCOS PK","RAVENS PK","BUCS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","FALCONS PK","ELIMINATED"
"PIN HIGH-3","CARDINALS PK","COWBOYS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIN HIGH-4","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","BILLS PK","LIONS PK","CHARGERS PK","BEARS PK","COLTS PK","ALIVE"
"PIN HIGH-5","CARDINALS PK","RAVENS PK","BILLS PK","LIONS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIN HIGH-6","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"PIRATE BARRY-1","EAGLES PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","PATRIOTS PK","FALCONS PK","ELIMINATED"
"PIRATE BARRY-2","BRONCOS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIRATE BARRY-3","BRONCOS PK","RAMS PK","BILLS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIRATE BARRY-4","CARDINALS PK","COWBOYS PK","BUCS PK","CHARGERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIRATE BARRY-5","JAGUARS PK","BILLS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIRATE-1","CARDINALS PK","RAVENS PK","BILLS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIRATE-10","JAGUARS PK","RAVENS PK","BILLS PK","LIONS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIRATE-2","CARDINALS PK","RAVENS PK","BILLS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIRATE-3","CARDINALS PK","RAVENS PK","BILLS PK","TEXANS PK","LIONS PK","BRONCOS PK","BROWNS PK","COLTS PK","ALIVE"
"PIRATE-4","CARDINALS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","CHIEFS PK","FALCONS PK","ELIMINATED"
"PIRATE-5","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIRATE-6","BRONCOS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIRATE-7","BRONCOS PK","CARDINALS PK","BUCS PK","BILLS PK","COLTS PK","PACKERS PK","STEELERS PK","ELIMINATED","ELIMINATED"
"PIRATE-8","BENGALS PK","CARDINALS PK","BUCS PK","BILLS PK","LIONS PK","PACKERS PK","BRONCOS PK","COLTS PK","ALIVE"
"PIRATE-9","BENGALS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PISTONS 87-1","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","LIONS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PISTONS 87-10","CARDINALS PK","COWBOYS PK","BUCS PK","BILLS PK","COLTS PK","PACKERS PK","BEARS PK","BENGALS PK","ELIMINATED"
"PISTONS 87-2","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PISTONS 87-3","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PISTONS 87-4","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PISTONS 87-5","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PISTONS 87-6","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","BRONCOS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PISTONS 87-7","CARDINALS PK","LIONS PK","SEAHAWKS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PISTONS 87-8","CARDINALS PK","LIONS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PISTONS 87-9","CARDINALS PK","LIONS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIT NOT THE PALACE-1","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","TEXANS PK","LIONS PK","PACKERS PK","BROWNS PK","COLTS PK","ALIVE"
"PITTBULL-1","BRONCOS PK","RAVENS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PITTBULL-2","BRONCOS PK","CARDINALS PK","COMMANDERS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PITTBULL-3","JAGUARS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIVOT-1","CARDINALS PK","RAMS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PIVOT-2","CARDINALS PK","RAMS PK","COLTS PK","BRONCOS PK","LIONS PK","PATRIOTS PK","CHIEFS PK","BENGALS PK","ELIMINATED"
"PIVOT-3","BRONCOS PK","CARDINALS PK","COLTS PK","PATRIOTS PK","LIONS PK","STEELERS PK","CHIEFS PK","BILLS PK","ALIVE"
"PIVOT-4","JAGUARS PK","CARDINALS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PKV 1721-1","BRONCOS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PKV 1721-2","JAGUARS PK","BRONCOS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAN Z-1","BENGALS PK","BILLS PK","BUCS PK","PATRIOTS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAN Z-2","CARDINALS PK","BILLS PK","SEAHAWKS PK","49ERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAN Z-3","BRONCOS PK","RAMS PK","COLTS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLATYPUS-1","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","PATRIOTS PK","COLTS PK","PACKERS PK","STEELERS PK","ELIMINATED","ELIMINATED"
"PLATYPUS-10","BENGALS PK","RAVENS PK","COLTS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLATYPUS-2","CARDINALS PK","COWBOYS PK","COLTS PK","TEXANS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLATYPUS-3","CARDINALS PK","COWBOYS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLATYPUS-4","CARDINALS PK","LIONS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","STEELERS PK","ELIMINATED","ELIMINATED"
"PLATYPUS-5","CARDINALS PK","BENGALS PK","COLTS PK","TEXANS PK","LIONS PK","PACKERS PK","PATRIOTS PK","FALCONS PK","ELIMINATED"
"PLATYPUS-6","BRONCOS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLATYPUS-7","BRONCOS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLATYPUS-8","JAGUARS PK","COWBOYS PK","SEAHAWKS PK","PATRIOTS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLATYPUS-9","COMMANDERS PK","CARDINALS PK","FALCONS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY IT DOWN-1","BRONCOS PK","RAVENS PK","BILLS PK","LIONS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY IT DOWN-2","CARDINALS PK","RAMS PK","RAVENS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY IT DOWN-3","BENGALS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"PLAY IT DOWN-4","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","LIONS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY IT DOWN-5","BENGALS PK","CARDINALS PK","BUCS PK","TEXANS PK","COLTS PK","BRONCOS PK","CHIEFS PK","PATRIOTS PK","ALIVE"
"PLAY IT DOWN-6","BRONCOS PK","RAVENS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY IT DOWN-7","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-1","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-10","BRONCOS PK","RAVENS PK","SEAHAWKS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-2","BRONCOS PK","RAVENS PK","BILLS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-3","BRONCOS PK","RAVENS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-4","BRONCOS PK","RAVENS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-5","BRONCOS PK","RAVENS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-6","BRONCOS PK","RAVENS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-7","BRONCOS PK","RAVENS PK","SEAHAWKS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-8","BRONCOS PK","RAVENS PK","SEAHAWKS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY THE MAX-9","BRONCOS PK","RAVENS PK","SEAHAWKS PK","TEXANS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAY XCUTTA-1","BRONCOS PK","CARDINALS PK","49ERS PK","BILLS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLAYBOYS-1","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","CHIEFS PK","FALCONS PK","ELIMINATED"
"PLAYBOYS-2","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","CHIEFS PK","FALCONS PK","ELIMINATED"
"PLAYBOYS-3","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","CHIEFS PK","FALCONS PK","ELIMINATED"
"PLAYBOYS-4","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","COLTS PK","PACKERS PK","CHIEFS PK","FALCONS PK","ELIMINATED"
"PLAYBOYS-5","BRONCOS PK","RAVENS PK","SEAHAWKS PK","LIONS PK","COLTS PK","PACKERS PK","CHIEFS PK","BENGALS PK","ELIMINATED"
"PLAYERPROPS.AI-1","CARDINALS PK","COWBOYS PK","SEAHAWKS PK","BRONCOS PK","COLTS PK","CHARGERS PK","STEELERS PK","ELIMINATED","ELIMINATED"
"PLAYERPROPSKING-1","CARDINALS PK","COWBOYS PK","CHIEFS PK","BILLS PK","LIONS PK","RAIDERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"PLAYIN N STAYIN-1","CARDINALS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"PLAYIN N STAYIN-2","CARDINALS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"PLAYIN N STAYIN-3","CARDINALS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"PLAYIN N STAYIN-4","CARDINALS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"PLAYIN N STAYIN-5","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","BILLS PK","LIONS PK","PACKERS PK","CHIEFS PK","COLTS PK","ALIVE"
"PLAYIN N STAYIN-6","BRONCOS PK","CARDINALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLINY22-1","RAMS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","LIONS PK","COLTS PK","PATRIOTS PK","BUCS PK","ALIVE"
"PLISHKA BOP-1","BRONCOS PK","STEELERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLISHKA BOP-2","BENGALS PK","CARDINALS PK","CHIEFS PK","PATRIOTS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLISHKA BOP-3","COLTS PK","LIONS PK","SEAHAWKS PK","TEXANS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLO SANDMAN-1","STEELERS PK","CARDINALS PK","BUCS PK","TEXANS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLO SANDMAN-2","CARDINALS PK","RAMS PK","SEAHAWKS PK","BILLS PK","COLTS PK","BRONCOS PK","PATRIOTS PK","FALCONS PK","ELIMINATED"
"PLOLLERCOASTER-1","CARDINALS PK","LIONS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLOTTING SUCCESS-1","CARDINALS PK","COWBOYS PK","BILLS PK","BRONCOS PK","LIONS PK","PACKERS PK","PATRIOTS PK","COLTS PK","ALIVE"
"PLUNKS34-1","CARDINALS PK","LIONS PK","COLTS PK","PATRIOTS PK","BILLS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLUNKS34-2","STEELERS PK","CARDINALS PK","CHIEFS PK","VIKINGS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLUNKS34-3","BRONCOS PK","RAVENS PK","SEAHAWKS PK","BILLS PK","CARDINALS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLUNKS34-4","BRONCOS PK","BENGALS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PLURDADDY-1","CARDINALS PK","RAVENS PK","BILLS PK","TEXANS PK","LIONS PK","PACKERS PK","CHIEFS PK","COLTS PK","ALIVE"
"PLUS MONEY-1","BRONCOS PK","CARDINALS PK","SEAHAWKS PK","PATRIOTS PK","RAMS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PNW-DEGENERATES-1","CARDINALS PK","LIONS PK","SEAHAWKS PK","BRONCOS PK","COLTS PK","PATRIOTS PK","BEARS PK","BENGALS PK","ELIMINATED"
"PNW-DEGENERATES-10","BRONCOS PK","COWBOYS PK","BILLS PK","PACKERS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
"PNW-DEGENERATES-2","CARDINALS PK","LIONS PK","SEAHAWKS PK","BRONCOS PK","COLTS PK","PATRIOTS PK","BEARS PK","BENGALS PK","ELIMINATED"
"PNW-DEGENERATES-3","CARDINALS PK","LIONS PK","SEAHAWKS PK","BRONCOS PK","COLTS PK","PATRIOTS PK","BEARS PK","BENGALS PK","ELIMINATED"
"PNW-DEGENERATES-4","CARDINALS PK","LIONS PK","SEAHAWKS PK","BRONCOS PK","COLTS PK","PATRIOTS PK","BEARS PK","BENGALS PK","ELIMINATED"
"PNW-DEGENERATES-5","PATRIOTS PK","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED","ELIMINATED"
